id_cliente,nombre,edad,genero,tipo_cliente,email,id_ciudad
89,Noelia Espana Fernandez,37,M,nuevo,cliente89@yahoo.es,4.0
465,Noelia García Rodriguez,70,M,nuevo,noelia666@gmail.com,8.0
336,Noelia Niñez Niñez,45,M,empresarial,nninez@correo.co,999.0
428,BÁRBARA López Castaño,51,M,nuevo,cliente428@correo.co,1.0
484,JESÚS NIÑEZ Ninez,41,M,vip,cliente484@yahoo.es,10.0
352,Jesús Gonzalez Alvarez,67,M,nuevo,cliente352@outlook.com,7.0
321,Verónica García Niñez,22,M,nuevo,no identificado,7.0
224,ÁLVARO Espana Pérez,20,M,nuevo,no identificado,1.0
499,Jesus ESPAÑA Niñez,55,M,vip,jesus.espana@outlook.com,3.0
333,ÁLVARO Niñez Alvarez,49,M,nuevo,alvaro.ninez@hotmail.com,999.0
197,ÁLVARO Dominguez RODRÍGUEZ,33,M,recurrente,adominguez@hotmail.com,9.0
447,BÁRBARA Fernandez España,77,M,nuevo,bfernandez@hotmail.com,7.0
752,RAÚL Garcia Sanchez,39,M,empresarial,rgarcia@yahoo.es,2.0
375,Julian Alvarez García,35,M,nuevo,jalvarez@hotmail.com,999.0
301,Gabriela Ninez Dominguez,20,M,nuevo,gninez@yahoo.es,7.0
682,Angela Martinez GONZÁLEZ,67,M,empresarial,amartinez@correo.co,3.0
128,Patricio SÁNCHEZ GONZÁLEZ,55,M,empresarial,patricio.sanchez@yaho.es,4.0
105,Andrés González DOMÍNGUEZ,25,M,recurrente,cliente105@hotmail.com,10.0
602,Andres González Niñez,66,M,recurrente,andres.gonzalez@correo.co,
704,Julian Fernandez Dominguez,47,M,nuevo,julian.fernandez@outlook.com,999.0
511,JOSÉ GONZÁLEZ Sanchez,54,M,nuevo,cliente511@yahoo.es,3.0
632,Estefania Peña López,69,M,vip,estefaniapena@yahoo.es,10.0
171,Patricio Martinez SÁNCHEZ,70,M,nuevo,patricio.martinez@yaho.es,
535,Andrés Martínez Pérez,75,M,recurrente,andres.martinez@yahoo.es,
242,ÁLVARO Álvarez MUÑOZ,68,M,recurrente,alvaroalvarez@yahoo.es,999.0
548,Ines Castaño Perez,25,M,empresarial,ines888@gmail.com,5.0
609,Gabriela Pena MARTÍNEZ,70,M,empresarial,gabrielapena@hotmail.com,3.0
290,Andres Sánchez González,34,M,vip,andres481@hotmail.com,999.0
146,Mónica Rodríguez Martinez,65,M,vip,no identificado,
539,Sofía Sánchez Espana,31,M,nuevo,sofia158@gmail.com,
754,PATRICIO España Ninez,21,M,empresarial,patricio93@outlook.com,
97,JULIÁN Ninez Munoz,80,M,recurrente,julian898@yahoo.es,5.0
90,Bárbara González García,49,M,recurrente,barbara.gonzalez@correo.co,999.0
238,Maria DOMÍNGUEZ Garcia,31,M,empresarial,mariadominguez@hotmail.com,9.0
66,ÁNGELA Sánchez Rodríguez,18,M,vip,angela.sanchez@correo.co,9.0
370,INÉS Gonzalez Peña,74,M,vip,email_invalido,
219,Jesus DOMÍNGUEZ Dominguez,45,M,nuevo,jesus.dominguez@yahoo.es,3.0
271,Noelia NIÑEZ Sanchez,70,M,nuevo,noelianinez@correo.co,
346,BENJAMÍN PÉREZ Castaño,33,M,nuevo,benjamin239@outlook.com,3.0
448,SOFÍA Sanchez Garcia,55,M,nuevo,no identificado,5.0
624,Noelia GARCÍA España,80,M,nuevo,noeliagarcia@gmail.com,7.0
67,Bárbara Munoz RODRÍGUEZ,37,M,vip,barbara657@gmail.com,999.0
257,Inés Rodriguez Pérez,55,M,empresarial,ines.rodriguez@gmail.com,6.0
653,Raul Lopez MARTÍNEZ,44,M,recurrente,raullopez@correo.co,10.0
326,Gabriela NIÑEZ FERNÁNDEZ,43,M,nuevo,gabriela.ninez@yahoo.es,999.0
261,Verónica Rodriguez Gonzalez,18,M,empresarial,vrodriguez@yahoo.es,9.0
655,Patricio RODRÍGUEZ GONZÁLEZ,27,M,nuevo,patriciorodriguez@correo.co,3.0
472,JULIÁN Álvarez Garcia,43,M,recurrente,email_invalido,8.0
473,JESÚS Rodríguez DOMÍNGUEZ,74,M,nuevo,jrodriguez@hotmail.com,8.0
576,ANDRÉS Alvarez Fernandez,18,M,nuevo,andres378@gmail.com,2.0
635,Jesus Garcia Gonzalez,29,M,empresarial,jesus326@gmail.com,4.0
319,Sofía Munoz Fernández,50,M,nuevo,sofia483@outlook.com,10.0
394,NOELIA López Ninez,74,M,recurrente,noelia727@outlook.com,999.0
601,PATRICIO Muñoz Sánchez,28,M,recurrente,email_invalido,
689,Alvaro García GARCÍA,60,M,nuevo,agarcia@outlook.com,
660,ÁNGELA SÁNCHEZ ESPAÑA,27,M,nuevo,asanchez@hotmail.com,7.0
281,Noelia Ninez Castano,36,M,recurrente,noelianinez@hotmail.com,7.0
695,BÁRBARA Sánchez Sánchez,48,M,vip,bsanchez@hotmail.com,2.0
416,JOSÉ SÁNCHEZ Dominguez,40,M,recurrente,jsanchez@correo.co,2.0
243,Maria Fernández González,69,M,nuevo,mariafernandez@outlook.com,10.0
180,Raul MUÑOZ Espana,23,M,recurrente,raul826@correo.co,2.0
748,INÉS Rodríguez González,72,M,recurrente,ines.rodriguez@correo.co,5.0
223,PATRICIO ESPAÑA España,65,M,empresarial,patricio.espana@yahoo.es,999.0
33,Sofia NIÑEZ Fernandez,68,M,empresarial,sofia.ninez@yaho.es,2.0
244,Monica Fernández Álvarez,80,M,nuevo,monicafernandez@gmail.com,3.0
740,BENJAMÍN NIÑEZ LÓPEZ,42,M,nuevo,benjamin924@outlook.com,9.0
136,Ines Peña RODRÍGUEZ,25,M,nuevo,ines.pena@correo.co,10.0
482,Gabriela MUÑOZ MARTÍNEZ,69,M,recurrente,gmunoz@outlook.com,1.0
29,INÉS López González,32,M,nuevo,ines.lopez@gmail.com,4.0
459,Barbara MARTÍNEZ Lopez,72,M,nuevo,bmartinez@gmail.com,
129,Julián Niñez Álvarez,69,M,nuevo,julian.ninez@yahoo.es,4.0
649,Julián DOMÍNGUEZ Alvarez,78,M,vip,jdominguez@outlook.com,7.0
237,Álvaro MUÑOZ Peña,36,M,nuevo,alvaro.munoz@outlook.com,
401,Álvaro Perez Peña,78,M,empresarial,cliente401@hotmail.com,
479,Noelia Sánchez Dominguez,41,M,recurrente,cliente479@yahoo.es,3.0
477,ÁNGELA España Fernandez,44,M,nuevo,angela833@yahoo.es,5.0
272,Álvaro Espana Dominguez,68,M,empresarial,cliente272@hotmail.com,4.0
516,NOELIA Muñoz López,34,M,nuevo,noelia.munoz@outlook.com,6.0
116,MÓNICA NIÑEZ Domínguez,18,M,nuevo,monica763@gmail.com,
311,Noelia López Rodriguez,30,M,nuevo,nlopez@correo.co,1.0
559,Sofia Sánchez Peña,39,M,empresarial,no identificado,9.0
719,ANDRÉS DOMÍNGUEZ Gonzalez,62,M,empresarial,no identificado,3.0
377,MÓNICA Sánchez Sanchez,56,M,nuevo,email_invalido,
133,Angela ÁLVAREZ ÁLVAREZ,28,M,nuevo,angelaalvarez@yahoo.es,7.0
209,María Pena Gonzalez,54,M,nuevo,mariapena@outlook.com,10.0
597,Noelia ESPAÑA España,65,M,recurrente,noelia.espana@yahoo.es,1.0
269,Andres PEÑA GARCÍA,46,M,vip,andres587@correo.co,
419,Maria ÁLVAREZ RODRÍGUEZ,61,M,vip,maria.alvarez@hotmail.com,
344,Gabriela Espana Ninez,65,M,nuevo,gabriela803@correo.co,10.0
371,Noelia Alvarez Fernández,33,M,recurrente,noeliaalvarez@yahoo.es,
683,Mónica GONZÁLEZ RODRÍGUEZ,77,M,nuevo,monica.gonzalez@outlook.com,3.0
141,BENJAMÍN Castaño Fernandez,38,M,nuevo,no identificado,8.0
736,Inés Lopez Pena,45,M,nuevo,no identificado,7.0
386,Patricio Sanchez RODRÍGUEZ,54,M,nuevo,cliente386@outlook.com,5.0
169,Raul Muñoz Castano,51,M,nuevo,no identificado,7.0
215,Sofía García Peña,40,M,nuevo,sofia310@correo.co,10.0
201,Julián Martínez DOMÍNGUEZ,65,M,nuevo,cliente201@yahoo.es,5.0
529,Jose NIÑEZ SÁNCHEZ,42,M,nuevo,jninez@hotmail.com,1.0
205,SOFÍA Lopez Lopez,73,M,nuevo,slopez@correo.co,2.0
716,ANDRÉS Espana Perez,79,M,recurrente,andres.espana@outlook.com,
13,SOFÍA MARTÍNEZ Gonzalez,61,M,nuevo,smartinez@yahoo.es,8.0
652,Maria ÁLVAREZ Rodríguez,37,M,nuevo,cliente652@correo.co,
384,Noelia Fernandez PEÑA,60,M,nuevo,email_invalido,3.0
312,Patricio PEÑA Martinez,36,M,nuevo,email_invalido,1.0
672,Sofía Ninez ESPAÑA,68,M,nuevo,sofianinez@gmail.com,999.0
251,Julián MUÑOZ Rodríguez,49,M,vip,julian.munoz@correo.co,
666,Andres MARTÍNEZ PÉREZ,31,M,vip,cliente666@yahoo.es,999.0
327,Jesús Fernandez Pérez,29,M,empresarial,jfernandez@hotmail.com,8.0
199,Álvaro Pena FERNÁNDEZ,26,M,recurrente,apena@hotmail.com,5.0
438,BENJAMÍN MARTÍNEZ Domínguez,36,M,empresarial,cliente438@outlook.com,4.0
187,ÁNGELA PÉREZ Dominguez,19,M,recurrente,angelaperez@yahoo.es,1.0
381,Gabriela Castaño González,72,M,nuevo,gabriela.castano@yahoo.es,999.0
629,ÁLVARO PÉREZ Pérez,30,M,nuevo,alvaro257@hotmail.com,3.0
763,MÓNICA Ninez Pena,62,M,vip,monica.ninez@hotmail.com,3.0
770,Barbara Domínguez Alvarez,27,M,empresarial,email_invalido,
791,Noelia Fernandez Niñez,32,M,vip,noelia116@outlook.com,
622,RAÚL Castano España,67,M,empresarial,raul.castano@gmail.com,10.0
252,Veronica González Ninez,52,M,nuevo,cliente252@outlook.com,
540,VERÓNICA DOMÍNGUEZ Sánchez,62,M,nuevo,veronica575@outlook.com,5.0
732,ANDRÉS PÉREZ FERNÁNDEZ,46,M,nuevo,no identificado,1.0
69,Sofía DOMÍNGUEZ Martinez,75,M,nuevo,email_invalido,7.0
189,ANDRÉS Martinez Niñez,40,M,nuevo,amartinez@correo.co,8.0
398,Monica ESPAÑA González,59,M,recurrente,monica965@outlook.com,
53,ANDRÉS Fernández MARTÍNEZ,46,M,recurrente,andresfernandez@yahoo.es,999.0
156,SOFÍA SÁNCHEZ Rodriguez,68,M,nuevo,sofia774@gmail.com,3.0
174,Estefanía CASTAÑO Lopez,49,M,nuevo,estefania444@yahoo.es,999.0
522,Álvaro García Peña,61,M,nuevo,agarcia@gmail.com,2.0
717,Álvaro Muñoz Peña,71,M,vip,no identificado,
560,Andrés Fernández ÁLVAREZ,64,M,empresarial,andres973@gmail.com,6.0
723,Noelia Álvarez LÓPEZ,57,M,recurrente,email_invalido,
769,Bárbara ÁLVAREZ Martinez,66,M,vip,cliente769@gmail.com,8.0
777,Angela Rodriguez Espana,80,M,recurrente,angelarodriguez@gmail.com,
658,BENJAMÍN Muñoz González,76,M,nuevo,benjaminmunoz@outlook.com,8.0
207,Monica Martinez Fernandez,56,M,nuevo,mmartinez@gmail.com,2.0
727,Patricio Munoz Pérez,23,M,nuevo,patricio.munoz@gmail.com,
772,Verónica Castaño Ninez,62,M,recurrente,veronica.castano@correo.co,
248,Benjamín LÓPEZ CASTAÑO,78,M,nuevo,no identificado,999.0
487,Mónica Domínguez RODRÍGUEZ,22,M,vip,cliente487@gmail.com,2.0
310,SOFÍA FERNÁNDEZ Martinez,52,M,recurrente,no identificado,999.0
119,Verónica García Fernandez,70,M,nuevo,veronicagarcia@correo.co,999.0
198,ESTEFANÍA Sánchez PÉREZ,73,M,vip,estefaniasanchez@outlook.com,3.0
357,Patricio FERNÁNDEZ CASTAÑO,69,M,recurrente,patricio730@correo.co,7.0
644,Noelia Alvarez Rodriguez,19,M,nuevo,noelia549@yahoo.es,6.0
615,NOELIA García NIÑEZ,37,M,empresarial,ngarcia@yahoo.es,2.0
296,Verónica Pérez Sánchez,56,M,recurrente,veronicaperez@correo.co,4.0
564,VERÓNICA Munoz SÁNCHEZ,79,M,nuevo,veronica377@yahoo.es,9.0
742,Benjamin Garcia Álvarez,56,M,vip,cliente742@gmail.com,3.0
154,Verónica SÁNCHEZ PÉREZ,62,M,nuevo,veronica.sanchez@yahoo.es,999.0
368,RAÚL LÓPEZ Lopez,70,M,nuevo,email_invalido,
8,Sofía Lopez Sanchez,19,M,recurrente,slopez@gmail.com,3.0
793,JESÚS Munoz FERNÁNDEZ,70,M,nuevo,jesus.munoz@yahoo.es,8.0
77,Noelia Lopez Muñoz,35,M,recurrente,nlopez@gmail.com,999.0
591,SOFÍA Castaño NIÑEZ,34,M,nuevo,sofia.castano@hotmail.com,4.0
537,Patricio Fernandez Sánchez,34,M,empresarial,pfernandez@hotmail.com,5.0
643,Noelia Domínguez Garcia,52,M,nuevo,cliente643@outlook.com,9.0
100,MARÍA Lopez García,20,M,nuevo,maria.lopez@correo.co,5.0
634,BÁRBARA GARCÍA Rodríguez,71,M,recurrente,barbara36@correo.co,6.0
27,María ÁLVAREZ Garcia,21,M,recurrente,malvarez@hotmail.com,4.0
268,Mónica CASTAÑO Ninez,66,M,recurrente,email_invalido,
349,Veronica Niñez GONZÁLEZ,56,M,nuevo,vninez@hotmail.com,1.0
247,Jesús Ninez Niñez,74,M,nuevo,no identificado,3.0
533,Andres MARTÍNEZ Sánchez,31,M,recurrente,andres54@outlook.com,1.0
414,VERÓNICA GARCÍA Sánchez,23,M,nuevo,cliente414@hotmail.com,9.0
16,Veronica Pérez PEÑA,42,M,nuevo,vperez@correo.co,
756,Angela García PÉREZ,80,M,nuevo,no identificado,9.0
374,José Sánchez DOMÍNGUEZ,78,M,nuevo,jose.sanchez@correo.co,3.0
415,SOFÍA LÓPEZ Rodriguez,58,M,vip,sofialopez@hotmail.com,3.0
640,JESÚS García Sánchez,29,M,recurrente,jgarcia@gmail.com,9.0
30,Ángela GONZÁLEZ GONZÁLEZ,25,M,nuevo,agonzalez@correo.co,10.0
192,Sofía Pérez Rodriguez,70,M,nuevo,sofia.perez@yaho.es,4.0
255,ANDRÉS ESPAÑA Álvarez,67,M,empresarial,email_invalido,1.0
283,Andres SÁNCHEZ Espana,73,M,nuevo,email_invalido,9.0
509,Julian MARTÍNEZ Sánchez,30,M,nuevo,no identificado,6.0
82,Maria Castano CASTAÑO,37,M,nuevo,maria.castano@correo.co,5.0
458,Noelia Ninez Pérez,79,M,nuevo,noelia.ninez@correo.co,
273,VERÓNICA SÁNCHEZ Domínguez,79,M,empresarial,veronicasanchez@outlook.com,10.0
759,Veronica Alvarez Sanchez,61,M,vip,valvarez@outlook.com,1.0
439,Noelia Munoz Ninez,25,M,nuevo,cliente439@yahoo.es,999.0
771,VERÓNICA Garcia PÉREZ,30,M,recurrente,vgarcia@yahoo.es,3.0
581,ANDRÉS González DOMÍNGUEZ,21,M,nuevo,andres65@correo.co,10.0
693,Álvaro GARCÍA García,67,M,vip,email_invalido,
164,Benjamín ÁLVAREZ Pérez,38,M,nuevo,cliente164@outlook.com,9.0
500,Patricio Sánchez Álvarez,43,M,recurrente,patricio.sanchez@hotmail.com,9.0
286,Noelia GONZÁLEZ DOMÍNGUEZ,74,M,empresarial,noeliagonzalez@hotmail.com,999.0
441,Ángela Ninez Garcia,53,M,vip,cliente441@outlook.com,
449,Mónica Dominguez Peña,18,M,nuevo,mdominguez@yahoo.es,7.0
151,María Martínez Sánchez,31,M,nuevo,maria76@correo.co,
9,Barbara PÉREZ Martínez,62,M,nuevo,no identificado,2.0
131,María Ninez FERNÁNDEZ,61,M,recurrente,marianinez@hotmail.com,3.0
707,INÉS Rodriguez RODRÍGUEZ,71,M,empresarial,irodriguez@outlook.com,9.0
331,Estefania Alvarez Sanchez,70,M,recurrente,no identificado,3.0
317,SOFÍA Martínez Pérez,18,M,recurrente,email_invalido,7.0
363,Ines Gonzalez Fernández,79,M,nuevo,inesgonzalez@correo.co,9.0
650,Alvaro Pena Álvarez,22,M,recurrente,apena@gmail.com,6.0
673,Estefania SÁNCHEZ Rodriguez,60,M,recurrente,email_invalido,8.0
636,BENJAMÍN PÉREZ Dominguez,25,M,nuevo,bperez@outlook.com,7.0
388,MÓNICA Lopez Alvarez,25,M,empresarial,monica411@yahoo.es,8.0
608,Julián Munoz Garcia,36,M,nuevo,cliente608@correo.co,2.0
150,Ines GARCÍA Alvarez,21,M,nuevo,ines.garcia@gmail.com,3.0
554,JOSÉ Garcia DOMÍNGUEZ,18,M,nuevo,jose.garcia@outlook.com,3.0
236,Jose Fernandez Fernandez,69,M,nuevo,jfernandez@outlook.com,8.0
300,María Espana MARTÍNEZ,27,M,nuevo,no identificado,
134,Jesús RODRÍGUEZ Garcia,42,M,nuevo,jesusrodriguez@outlook.com,9.0
79,ESTEFANÍA MUÑOZ López,63,M,nuevo,email_invalido,6.0
292,SOFÍA Álvarez López,24,M,nuevo,cliente292@correo.co,999.0
332,JULIÁN FERNÁNDEZ LÓPEZ,35,M,vip,julian.fernandez@gmail.com,999.0
212,BENJAMÍN MUÑOZ Álvarez,70,M,recurrente,benjamin.munoz@correo.co,7.0
70,NOELIA Fernández ESPAÑA,27,M,vip,noeliafernandez@correo.co,8.0
115,JULIÁN Rodriguez MARTÍNEZ,46,M,nuevo,julian.rodriguez@correo.co,10.0
525,MARÍA Rodríguez Dominguez,63,M,empresarial,mrodriguez@correo.co,7.0
400,MÓNICA Munoz DOMÍNGUEZ,80,M,vip,monica.munoz@outlook.com,999.0
550,ÁLVARO Peña RODRÍGUEZ,72,M,nuevo,no identificado,
246,Noelia Alvarez González,20,M,recurrente,cliente246@gmail.com,2.0
214,GABRIELA González Espana,25,M,vip,ggonzalez@outlook.com,5.0
208,PATRICIO FERNÁNDEZ Álvarez,35,M,nuevo,patricio.fernandez@outlook.com,9.0
103,Andres González LÓPEZ,31,M,recurrente,andres602@correo.co,2.0
114,Sofía Dominguez Peña,47,M,recurrente,sofia.dominguez@yahoo.es,8.0
599,Veronica Martínez Rodríguez,21,M,recurrente,vmartinez@yahoo.es,2.0
403,Barbara Castaño Fernandez,54,M,nuevo,barbara.castano@gmail.com,9.0
671,Monica Domínguez Munoz,65,M,vip,monicadominguez@yahoo.es,7.0
168,Estefanía López Alvarez,65,M,empresarial,estefania544@hotmail.com,
626,Raúl Sanchez García,21,M,nuevo,no identificado,999.0
361,Julián Castaño Domínguez,18,M,empresarial,julian600@gmail.com,5.0
234,Raúl Garcia Pena,31,M,recurrente,raul341@yahoo.es,
688,JOSÉ PEÑA Lopez,51,M,nuevo,jose791@hotmail.com,10.0
467,ANDRÉS González García,80,M,empresarial,andresgonzalez@outlook.com,3.0
462,Julián España España,62,M,nuevo,julianespana@correo.co,
185,Verónica CASTAÑO Rodríguez,72,M,nuevo,veronicacastano@outlook.com,7.0
196,Sofía Munoz RODRÍGUEZ,42,M,nuevo,sofia307@hotmail.com,999.0
433,ANDRÉS Pena López,18,M,vip,andres452@gmail.com,
782,SOFÍA Álvarez Espana,58,M,nuevo,salvarez@hotmail.com,
531,Jesus Pérez GONZÁLEZ,69,M,vip,jperez@outlook.com,3.0
696,Jose FERNÁNDEZ Castano,43,M,nuevo,jose203@hotmail.com,9.0
387,BÁRBARA ÁLVAREZ ESPAÑA,57,M,empresarial,barbaraalvarez@correo.co,9.0
35,PATRICIO Muñoz España,80,M,nuevo,patriciomunoz@correo.co,5.0
216,Julian GARCÍA Fernández,40,M,nuevo,juliangarcia@outlook.com,
264,Mónica Niñez Alvarez,45,M,nuevo,cliente264@gmail.com,
17,Bárbara Fernandez MARTÍNEZ,25,M,recurrente,bfernandez@outlook.com,6.0
595,Andres Sánchez MARTÍNEZ,43,M,empresarial,andres51@hotmail.com,4.0
715,Monica Alvarez Ninez,35,M,nuevo,monica704@outlook.com,
506,Estefania Rodriguez Gonzalez,20,M,nuevo,estefaniarodriguez@gmail.com,5.0
109,GABRIELA González Fernández,47,M,recurrente,gabriela.gonzalez@outlook.com,7.0
