id_cliente,nombre,edad,genero,tipo_cliente,email,id_ciudad
76,camilo fernandez gutierrez,60,F,nuevo,email_invalido,6.0
77,valentina gonzalez lopez,25,F,potencial,email_invalido,6.0
78,sebastian cardenas sanchez,50,M,vip,email_invalido,11.0
79,diego lopez cifuentes,76,M,recurrente,email_invalido,
80,felipe gonzalez sanchez,35,F,vip,email_invalido,
81,claudia ospina munoz,30,F,nuevo,email_invalido,1.0
82,julian herrera rodriguez,22,M,recurrente,email_invalido,11.0
83,natalia fernandez penia,77,F,vip,email_invalido,6.0
84,camilo ramirez cardenas,25,M,empresarial,email_invalido,
85,alejandro ninez moreno,18,F,recurrente,email_invalido,5.0
86,laura moreno ninez,30,M,recurrente,email_invalido,11.0
87,ricardo alvarez gutierrez,100,M,recurrente,email_invalido,5.0
88,ricardo dominguez rios,46,M,vip,email_invalido,
89,diego espania fernandez,94,F,vip,email_invalido,1.0
90,andres gonzalez fernandez,30,F,recurrente,email_invalido,11.0
91,laura cifuentes toro,56,M,recurrente,email_invalido,3.0
92,benjamin espania ospina,68,M,vip,email_invalido,
93,mauricio rodriguez fernandez,65,F,potencial,email_invalido,2.0
94,jose gutierrez ramirez,19,M,vip,email_invalido,9.0
95,veronica penia gutierrez,30,F,recurrente,email_invalido,1.0
96,jose ospina cruz,58,M,nuevo,email_invalido,5.0
97,julian dominguez cruz,36,M,nuevo,email_invalido,12.0
98,andres alvarez cardenas,30,M,nuevo,email_invalido,7.0
99,hernan lopez gonzalez,63,M,potencial,email_invalido,7.0
100,julian ramirez espania,74,M,empresarial,no_identificado,2.0
101,camilo herrera niniez,45,F,empresarial,email_invalido,
102,carolina castanio toro,77,M,vip,email_invalido,3.0
103,carolina sanchez rodriguez,68,M,empresarial,email_invalido,
104,paola dominguez vargas,55,M,recurrente,email_invalido,
105,camilo rios martinez,47,M,recurrente,email_invalido,
106,angela sanchez gutierrez,20,F,recurrente,email_invalido,12.0
107,ricardo vargas espania,29,F,vip,email_invalido,
108,benjamin moreno lopez,22,F,recurrente,email_invalido,
109,jesus ospina fernandez,80,M,vip,email_invalido,11.0
110,valentina perez garcia,61,M,empresarial,no_identificado,
111,sofia munoz gutierrez,37,M,nuevo,email_invalido,1.0
112,claudia cifuentes alvarez,28,M,nuevo,email_invalido,11.0
113,sebastian rodriguez ramirez,30,M,vip,no_identificado,8.0
114,valentina espania perez,67,F,empresarial,email_invalido,1.0
115,paola alvarez martinez,68,F,nuevo,email_invalido,9.0
116,claudia rodriguez dominguez,30,M,nuevo,no_identificado,
117,carolina cifuentes martinez,75,F,nuevo,email_invalido,
118,natalia penia ninez,33,M,empresarial,email_invalido,10.0
119,daniela lopez moreno,46,M,vip,email_invalido,2.0
120,diego moreno cardenas,36,M,nuevo,email_invalido,3.0
121,claudia ramirez rodriguez,59,M,recurrente,email_invalido,6.0
122,angela cifuentes fernandez,49,M,potencial,email_invalido,7.0
123,jesus moreno martinez,30,F,nuevo,email_invalido,7.0
124,julian gonzalez castano,38,F,vip,email_invalido,4.0
125,benjamin cifuentes rodriguez,66,F,vip,email_invalido,
126,alvaro herrera dominguez,37,F,vip,email_invalido,
127,hernan espana toro,46,F,vip,email_invalido,6.0
128,jose vargas lopez,30,F,vip,email_invalido,11.0
129,carolina herrera gutierrez,30,M,vip,no_identificado,9.0
130,diego ramirez gonzalez,19,F,vip,email_invalido,10.0
131,hernan fernandez cardenas,75,M,vip,email_invalido,5.0
132,andres herrera garcia,20,M,recurrente,email_invalido,2.0
133,maria sanchez toro,37,F,potencial,email_invalido,11.0
134,patricia fernandez dominguez,23,M,empresarial,email_invalido,10.0
135,alvaro castanio penia,63,F,nuevo,email_invalido,12.0
136,daniela niniez ospina,50,F,nuevo,email_invalido,7.0
137,mauricio moreno ramirez,27,M,vip,no_identificado,7.0
138,valentina vargas alvarez,40,F,empresarial,email_invalido,
139,valentina garcia moreno,52,F,recurrente,email_invalido,
140,diego alvarez toro,24,F,empresarial,no_identificado,10.0
141,jesus penia castano,23,M,nuevo,email_invalido,1.0
142,veronica cruz dominguez,31,F,nuevo,email_invalido,11.0
143,diego sanchez lopez,58,M,recurrente,email_invalido,
144,benjamin munoz cardenas,25,M,empresarial,email_invalido,5.0
145,jose ospina espana,31,M,recurrente,email_invalido,7.0
146,jesus espana martinez,45,F,empresarial,email_invalido,1.0
147,valentina munioz vargas,45,M,nuevo,email_invalido,
148,sebastian ramirez moreno,66,M,recurrente,no_identificado,3.0
149,alvaro gutierrez munoz,43,M,potencial,email_invalido,2.0
150,hernan herrera munoz,28,M,recurrente,email_invalido,8.0
151,paola gutierrez martinez,39,F,recurrente,no_identificado,11.0
152,claudia herrera alvarez,78,F,empresarial,email_invalido,10.0
153,camilo perez gonzalez,68,F,potencial,email_invalido,1.0
154,angela penia rodriguez,21,M,vip,email_invalido,7.0
155,andres ninez cifuentes,19,F,recurrente,email_invalido,7.0
156,angela toro lopez,69,F,potencial,email_invalido,
157,diego pena moreno,30,F,empresarial,email_invalido,
158,raul fernandez rodriguez,37,F,recurrente,email_invalido,3.0
159,monica vargas sanchez,18,F,nuevo,email_invalido,11.0
160,camilo rios rodriguez,24,F,empresarial,email_invalido,2.0
161,camilo vargas cardenas,60,F,empresarial,email_invalido,4.0
162,laura penia perez,44,M,empresarial,email_invalido,4.0
163,carolina herrera pena,52,F,nuevo,email_invalido,8.0
164,julian rodriguez gonzalez,37,F,potencial,email_invalido,
165,daniela castano alvarez,73,M,recurrente,email_invalido,11.0
166,claudia gutierrez martinez,29,M,vip,email_invalido,
167,jesus gonzalez gutierrez,18,F,empresarial,email_invalido,
168,paola gonzalez rios,22,F,empresarial,email_invalido,12.0
169,jesus perez munoz,30,F,nuevo,email_invalido,12.0
170,mauricio gutierrez alvarez,100,M,potencial,email_invalido,10.0
171,alvaro rodriguez toro,32,F,nuevo,email_invalido,5.0
172,felipe niniez ramirez,54,M,empresarial,email_invalido,12.0
173,andres garcia martinez,45,F,vip,email_invalido,10.0
174,sebastian gutierrez rodriguez,43,M,potencial,email_invalido,5.0
175,sebastian moreno toro,64,M,potencial,email_invalido,10.0
176,raul espania lopez,30,M,nuevo,email_invalido,12.0
177,jesus ospina garcia,54,M,potencial,email_invalido,10.0
178,jose toro rodriguez,66,F,empresarial,email_invalido,6.0
179,daniela munoz herrera,62,M,potencial,email_invalido,10.0
180,jose lopez dominguez,52,M,empresarial,email_invalido,8.0
181,sofia toro moreno,100,M,vip,email_invalido,2.0
182,sebastian castano ramirez,77,M,recurrente,email_invalido,9.0
183,jesus fernandez castanio,51,M,vip,no_identificado,
184,daniela herrera fernandez,23,M,potencial,email_invalido,11.0
185,alvaro cruz moreno,51,M,empresarial,email_invalido,6.0
186,maria cardenas toro,27,F,vip,email_invalido,2.0
187,daniela gutierrez munioz,19,F,potencial,email_invalido,6.0
188,veronica alvarez herrera,45,F,vip,email_invalido,11.0
189,carolina niniez cardenas,45,M,nuevo,email_invalido,8.0
190,alvaro vargas garcia,61,M,potencial,email_invalido,9.0
191,raul moreno ramirez,40,F,vip,email_invalido,
192,julian toro cruz,69,M,potencial,no_identificado,2.0
193,valentina munoz rios,31,F,potencial,email_invalido,
194,maria moreno gutierrez,28,M,potencial,email_invalido,11.0
195,jesus pena rodriguez,75,M,vip,email_invalido,11.0
196,mauricio espana martinez,31,F,vip,email_invalido,8.0
197,sebastian lopez cardenas,72,M,empresarial,email_invalido,
198,claudia rios espania,74,M,empresarial,email_invalido,9.0
199,monica sanchez toro,62,F,recurrente,email_invalido,11.0
200,sebastian fernandez martinez,41,M,recurrente,email_invalido,3.0
201,alvaro vargas cardenas,64,M,potencial,email_invalido,11.0
202,raul vargas rios,36,F,empresarial,email_invalido,11.0
203,laura pena herrera,21,M,recurrente,no_identificado,7.0
204,ricardo ospina gonzalez,54,F,vip,email_invalido,7.0
205,felipe vargas pena,24,F,nuevo,email_invalido,9.0
206,sebastian pena vargas,26,F,potencial,email_invalido,4.0
207,monica sanchez gutierrez,30,F,potencial,email_invalido,13.0
208,jesus cruz ramirez,30,F,recurrente,email_invalido,1.0
209,hernan sanchez castano,28,F,empresarial,email_invalido,9.0
210,felipe rios toro,59,F,nuevo,email_invalido,12.0
211,diego alvarez moreno,76,M,vip,email_invalido,12.0
212,daniela ospina fernandez,19,M,potencial,email_invalido,3.0
213,jesus herrera garcia,26,M,nuevo,email_invalido,
214,felipe cifuentes alvarez,30,M,potencial,email_invalido,
215,camilo cardenas ninez,54,F,potencial,email_invalido,10.0
216,mauricio ramirez ospina,30,M,recurrente,email_invalido,5.0
217,sebastian pena castano,77,F,potencial,email_invalido,4.0
218,patricia gonzalez herrera,80,F,empresarial,no_identificado,
219,camilo gutierrez fernandez,30,M,nuevo,email_invalido,3.0
220,daniela toro alvarez,19,M,nuevo,email_invalido,2.0
221,mauricio cardenas fernandez,30,M,potencial,email_invalido,4.0
222,andres gonzalez toro,53,M,vip,email_invalido,3.0
223,jose gutierrez fernandez,22,F,empresarial,email_invalido,4.0
224,raul vargas rodriguez,21,M,recurrente,email_invalido,
225,daniela gutierrez martinez,36,M,vip,email_invalido,9.0
226,mauricio ninez gutierrez,21,M,empresarial,email_invalido,11.0
227,patricia ospina moreno,33,M,vip,email_invalido,8.0
228,paola perez cruz,29,M,empresarial,email_invalido,
229,diego pena gutierrez,33,M,vip,email_invalido,6.0
230,valentina vargas castano,32,M,empresarial,email_invalido,7.0
231,diego rodriguez rios,31,F,recurrente,email_invalido,4.0
232,andres castanio moreno,30,F,empresarial,email_invalido,12.0
233,valentina cruz perez,75,F,empresarial,email_invalido,8.0
234,natalia espana ospina,64,M,nuevo,email_invalido,5.0
235,laura rodriguez sanchez,46,F,vip,email_invalido,3.0
236,claudia munioz cifuentes,74,M,potencial,email_invalido,
237,valentina fernandez vargas,44,M,potencial,no_identificado,
238,natalia martinez pena,36,F,recurrente,email_invalido,7.0
239,claudia martinez alvarez,72,M,potencial,email_invalido,12.0
240,maria ninez pena,39,M,nuevo,email_invalido,7.0
241,jose penia garcia,20,M,vip,email_invalido,3.0
242,diego munioz martinez,30,M,recurrente,email_invalido,8.0
243,daniela moreno martinez,39,M,nuevo,email_invalido,8.0
244,patricia espana pena,33,M,recurrente,email_invalido,10.0
245,natalia gutierrez cifuentes,51,F,potencial,email_invalido,1.0
246,monica cruz fernandez,23,F,nuevo,email_invalido,
247,felipe ramirez ninez,52,F,recurrente,email_invalido,2.0
248,camilo lopez garcia,79,M,empresarial,no_identificado,
249,monica cruz sanchez,40,M,nuevo,email_invalido,3.0
250,laura munioz martinez,68,F,recurrente,email_invalido,11.0
251,hernan niniez munioz,59,F,nuevo,email_invalido,12.0
252,jose cardenas ramirez,28,F,empresarial,email_invalido,5.0
253,andres cardenas cruz,57,F,empresarial,no_identificado,
254,monica moreno ramirez,61,F,recurrente,email_invalido,10.0
255,raul rios ramirez,47,F,recurrente,email_invalido,13.0
256,paola fernandez ninez,51,M,nuevo,email_invalido,6.0
257,jose rios lopez,80,M,recurrente,email_invalido,3.0
258,patricia espania penia,70,M,empresarial,email_invalido,
259,jesus munoz lopez,62,M,vip,email_invalido,8.0
260,raul gonzalez espana,20,M,recurrente,email_invalido,3.0
261,sebastian castanio castano,66,F,empresarial,email_invalido,10.0
262,jesus vargas espania,78,F,recurrente,email_invalido,
263,carolina martinez fernandez,80,F,empresarial,email_invalido,5.0
264,diego munioz cardenas,74,F,empresarial,no_identificado,1.0
265,sofia fernandez vargas,33,M,recurrente,email_invalido,1.0
266,maria fernandez martinez,61,F,recurrente,email_invalido,3.0
267,veronica ramirez pena,61,F,nuevo,email_invalido,
268,diego espana dominguez,32,F,empresarial,email_invalido,8.0
269,valentina vargas lopez,40,F,potencial,email_invalido,7.0
270,sofia ramirez ospina,63,F,nuevo,email_invalido,12.0
271,julian sanchez garcia,73,F,recurrente,email_invalido,8.0
272,veronica fernandez rodriguez,78,M,empresarial,email_invalido,11.0
273,diego gutierrez espana,48,M,nuevo,email_invalido,3.0
274,claudia castano munoz,74,F,potencial,email_invalido,8.0
275,alejandro castano espania,30,F,empresarial,email_invalido,4.0
276,mauricio fernandez vargas,30,M,nuevo,email_invalido,11.0
277,daniela gutierrez castano,30,M,potencial,email_invalido,11.0
278,veronica perez gutierrez,59,F,empresarial,email_invalido,1.0
279,sofia toro dominguez,47,M,potencial,email_invalido,1.0
280,felipe gutierrez pena,37,F,nuevo,email_invalido,12.0
281,daniela herrera moreno,21,M,potencial,no_identificado,6.0
282,jesus cruz perez,22,F,empresarial,email_invalido,
283,mauricio garcia cifuentes,39,F,empresarial,no_identificado,5.0
284,hernan ospina castano,80,F,recurrente,email_invalido,3.0
285,maria martinez rios,71,M,recurrente,email_invalido,13.0
286,jesus penia alvarez,36,M,empresarial,email_invalido,9.0
287,jesus rodriguez alvarez,59,M,empresarial,email_invalido,11.0
288,natalia fernandez cardenas,86,F,vip,no_identificado,11.0
289,angela cifuentes cardenas,47,M,potencial,email_invalido,9.0
290,maria cifuentes ramirez,30,F,recurrente,email_invalido,11.0
291,sebastian cardenas castanio,37,F,recurrente,email_invalido,
292,claudia gutierrez rios,69,M,nuevo,email_invalido,11.0
293,jose pena herrera,60,M,vip,email_invalido,9.0
294,claudia vargas rios,23,F,recurrente,email_invalido,
295,patricia rodriguez cruz,55,F,nuevo,email_invalido,6.0
296,sebastian munoz toro,77,M,recurrente,email_invalido,12.0
297,valentina gutierrez sanchez,58,F,nuevo,email_invalido,6.0
298,monica garcia ninez,59,F,vip,email_invalido,
299,carolina sanchez castano,47,M,nuevo,email_invalido,3.0
300,raul gutierrez rios,40,F,potencial,email_invalido,
301,valentina penia espania,30,F,nuevo,email_invalido,13.0
302,paola cardenas dominguez,69,F,vip,no_identificado,11.0
303,carolina perez pena,35,M,nuevo,email_invalido,6.0
304,julian munioz fernandez,36,F,empresarial,email_invalido,4.0
305,felipe lopez rios,34,F,vip,email_invalido,
306,felipe espana garcia,39,F,vip,email_invalido,
307,raul gutierrez gonzalez,22,M,recurrente,email_invalido,1.0
308,maria castanio cardenas,30,F,nuevo,email_invalido,11.0
309,paola munioz munioz,32,F,recurrente,no_identificado,
310,benjamin rodriguez sanchez,63,M,recurrente,email_invalido,9.0
311,natalia rios rodriguez,54,M,nuevo,email_invalido,
312,julian rios gonzalez,27,M,nuevo,email_invalido,
313,alejandro gutierrez moreno,39,F,empresarial,email_invalido,4.0
314,ricardo munioz sanchez,47,M,recurrente,email_invalido,
315,claudia alvarez dominguez,52,M,potencial,email_invalido,12.0
316,laura ninez cifuentes,28,M,potencial,email_invalido,
317,carolina munioz gutierrez,62,F,potencial,email_invalido,3.0
318,ricardo garcia alvarez,19,M,recurrente,email_invalido,10.0
319,veronica perez rios,77,F,recurrente,email_invalido,
320,paola munoz cruz,31,F,recurrente,email_invalido,1.0
321,benjamin espana perez,35,F,empresarial,email_invalido,3.0
322,andres cardenas pena,33,M,vip,email_invalido,8.0
323,sofia cifuentes rios,71,F,vip,email_invalido,1.0
324,alvaro rios moreno,19,M,potencial,email_invalido,1.0
325,felipe fernandez ninez,55,F,recurrente,email_invalido,10.0
326,patricia espania cruz,77,M,nuevo,email_invalido,
327,felipe moreno castano,50,M,recurrente,email_invalido,5.0
328,benjamin vargas garcia,78,M,empresarial,email_invalido,
329,benjamin toro niniez,20,M,nuevo,email_invalido,
330,benjamin rodriguez herrera,25,M,empresarial,email_invalido,1.0
331,sofia castanio alvarez,87,F,potencial,email_invalido,3.0
332,jesus ospina ospina,66,F,recurrente,email_invalido,
333,laura martinez sanchez,45,M,potencial,email_invalido,
334,andres castano penia,21,F,potencial,email_invalido,
335,ricardo dominguez ninez,35,F,potencial,email_invalido,6.0
336,mauricio cruz moreno,65,M,recurrente,email_invalido,3.0
337,jose cifuentes espana,55,F,nuevo,email_invalido,
338,sofia munoz ninez,21,F,empresarial,email_invalido,7.0
339,ricardo cruz fernandez,54,M,empresarial,email_invalido,
340,claudia martinez castanio,30,F,potencial,email_invalido,7.0
341,patricia fernandez herrera,47,M,potencial,email_invalido,2.0
342,monica alvarez gutierrez,71,F,recurrente,email_invalido,
343,alejandro toro castanio,30,F,nuevo,email_invalido,
344,carolina ramirez fernandez,19,F,vip,email_invalido,12.0
345,julian ospina ospina,74,M,empresarial,email_invalido,3.0
346,valentina martinez ninez,66,M,empresarial,no_identificado,11.0
347,alvaro cardenas ospina,56,M,nuevo,email_invalido,12.0
348,sofia herrera sanchez,79,M,empresarial,email_invalido,3.0
349,monica munoz sanchez,70,M,empresarial,no_identificado,5.0
350,mauricio rodriguez moreno,38,F,empresarial,no_identificado,2.0
351,sebastian munioz gutierrez,43,M,potencial,email_invalido,
352,ricardo dominguez niniez,59,M,empresarial,email_invalido,
353,paola vargas munioz,75,M,nuevo,no_identificado,5.0
354,camilo martinez rios,27,M,potencial,email_invalido,
355,camilo gutierrez pena,77,M,empresarial,email_invalido,9.0
356,daniela rios munioz,63,F,vip,email_invalido,2.0
357,hernan vargas castano,61,F,potencial,email_invalido,1.0
358,claudia ramirez garcia,75,F,potencial,email_invalido,8.0
359,angela dominguez cifuentes,80,F,potencial,email_invalido,2.0
360,paola moreno castanio,27,M,empresarial,email_invalido,2.0
361,diego cardenas lopez,21,M,nuevo,no_identificado,8.0
362,felipe lopez cifuentes,25,M,nuevo,email_invalido,7.0
363,maria moreno gonzalez,27,F,potencial,email_invalido,3.0
364,julian fernandez lopez,73,M,recurrente,email_invalido,3.0
365,raul cruz dominguez,64,M,potencial,email_invalido,7.0
366,camilo moreno sanchez,32,F,recurrente,email_invalido,10.0
367,valentina sanchez cifuentes,56,F,recurrente,email_invalido,11.0
368,daniela martinez sanchez,33,M,nuevo,email_invalido,12.0
369,sebastian rodriguez vargas,69,F,nuevo,email_invalido,5.0
370,valentina sanchez ramirez,64,F,nuevo,email_invalido,2.0
371,jesus dominguez fernandez,25,F,potencial,no_identificado,11.0
372,raul moreno rodriguez,30,M,nuevo,email_invalido,
373,andres penia martinez,41,M,potencial,no_identificado,1.0
374,sofia cifuentes munioz,52,M,recurrente,email_invalido,8.0
375,raul cardenas sanchez,20,M,vip,no_identificado,
376,mauricio rios moreno,18,F,vip,email_invalido,9.0
377,natalia toro martinez,72,M,nuevo,email_invalido,7.0
378,monica perez ramirez,79,F,empresarial,email_invalido,5.0
379,jose espania perez,25,F,vip,email_invalido,
380,claudia ramirez castanio,37,F,empresarial,email_invalido,10.0
381,valentina toro munoz,30,M,recurrente,email_invalido,6.0
382,maria moreno ospina,68,M,empresarial,email_invalido,
383,mauricio vargas munioz,48,M,potencial,email_invalido,7.0
384,mauricio rios dominguez,38,M,recurrente,email_invalido,10.0
385,benjamin ramirez vargas,59,F,potencial,email_invalido,3.0
386,laura lopez martinez,30,M,nuevo,email_invalido,9.0
387,diego espana herrera,30,F,recurrente,email_invalido,3.0
388,benjamin gonzalez rodriguez,59,F,potencial,no_identificado,
389,jesus espana pena,71,M,recurrente,email_invalido,7.0
390,paola ramirez alvarez,39,M,recurrente,email_invalido,
391,claudia moreno ospina,100,F,empresarial,email_invalido,1.0
392,paola perez perez,33,F,vip,email_invalido,3.0
393,veronica ospina garcia,62,M,empresarial,email_invalido,9.0
394,hernan rios gutierrez,59,F,empresarial,email_invalido,
395,mauricio sanchez cardenas,35,F,recurrente,email_invalido,2.0
396,camilo martinez herrera,30,F,nuevo,email_invalido,
397,paola vargas dominguez,75,M,vip,no_identificado,6.0
398,camilo cifuentes dominguez,36,M,vip,email_invalido,7.0
399,andres vargas toro,71,M,vip,email_invalido,
400,patricia herrera munioz,49,F,recurrente,email_invalido,
401,jose herrera sanchez,74,F,empresarial,no_identificado,3.0
402,alejandro espania cruz,50,M,potencial,email_invalido,12.0
403,diego alvarez gutierrez,43,M,nuevo,email_invalido,
404,raul vargas sanchez,41,M,vip,email_invalido,7.0
405,camilo pena toro,66,F,recurrente,email_invalido,5.0
406,andres perez fernandez,57,F,potencial,email_invalido,8.0
407,daniela penia espania,27,M,vip,email_invalido,12.0
408,alejandro gonzalez vargas,43,F,nuevo,email_invalido,11.0
409,carolina rios sanchez,28,F,nuevo,email_invalido,7.0
410,diego vargas cruz,58,F,potencial,email_invalido,5.0
411,sofia fernandez moreno,75,M,potencial,email_invalido,6.0
412,daniela perez lopez,28,F,vip,email_invalido,8.0
413,maria niniez garcia,46,M,recurrente,email_invalido,12.0
414,julian penia ramirez,44,F,empresarial,email_invalido,
415,natalia gutierrez munoz,19,M,recurrente,email_invalido,11.0
416,daniela garcia gutierrez,53,M,vip,email_invalido,7.0
417,felipe vargas dominguez,67,M,recurrente,email_invalido,7.0
418,mauricio castanio dominguez,76,M,nuevo,email_invalido,4.0
419,maria rios lopez,68,F,vip,email_invalido,9.0
420,diego niniez espana,29,M,empresarial,email_invalido,
421,camilo perez herrera,30,F,potencial,email_invalido,1.0
422,diego ospina lopez,65,M,vip,email_invalido,11.0
423,sofia espana alvarez,18,F,vip,no_identificado,7.0
424,benjamin moreno perez,23,F,nuevo,email_invalido,12.0
425,jesus martinez castanio,77,M,potencial,email_invalido,12.0
426,daniela castanio lopez,18,M,potencial,email_invalido,2.0
427,mauricio perez garcia,76,M,recurrente,no_identificado,10.0
428,monica toro niniez,50,F,potencial,email_invalido,
429,felipe dominguez castanio,43,M,recurrente,email_invalido,6.0
430,valentina munoz dominguez,26,M,vip,email_invalido,
431,alvaro cifuentes herrera,46,M,empresarial,email_invalido,12.0
432,claudia alvarez perez,38,M,empresarial,email_invalido,4.0
433,diego niniez gonzalez,53,F,empresarial,no_identificado,
434,laura ninez perez,37,M,potencial,email_invalido,10.0
435,natalia garcia munoz,27,M,recurrente,email_invalido,11.0
436,paola gonzalez martinez,47,F,recurrente,email_invalido,2.0
437,camilo ramirez pena,23,M,potencial,email_invalido,2.0
438,laura espania garcia,56,F,nuevo,email_invalido,7.0
439,ricardo gonzalez ninez,43,F,potencial,email_invalido,2.0
440,laura gonzalez cruz,32,F,potencial,email_invalido,4.0
441,andres castano vargas,48,M,recurrente,email_invalido,
442,claudia cruz moreno,30,M,nuevo,email_invalido,11.0
443,natalia vargas castanio,55,M,vip,email_invalido,11.0
444,camilo castano castanio,30,F,potencial,email_invalido,
445,natalia lopez fernandez,62,M,potencial,email_invalido,8.0
446,alvaro moreno herrera,80,F,recurrente,email_invalido,2.0
447,felipe munoz vargas,48,F,potencial,email_invalido,8.0
448,sebastian martinez cruz,35,F,vip,email_invalido,10.0
449,paola vargas cifuentes,33,M,recurrente,email_invalido,
450,angela vargas perez,40,F,potencial,no_identificado,6.0
451,jose cardenas toro,64,M,empresarial,email_invalido,1.0
452,ricardo espana sanchez,77,F,vip,email_invalido,2.0
453,jesus gutierrez rios,19,M,potencial,email_invalido,12.0
454,sebastian moreno garcia,29,M,vip,email_invalido,12.0
455,patricia vargas toro,56,F,vip,email_invalido,5.0
456,patricia cifuentes cruz,63,M,nuevo,email_invalido,13.0
457,angela moreno dominguez,44,F,recurrente,email_invalido,4.0
458,mauricio cifuentes moreno,34,M,nuevo,email_invalido,
459,andres ospina cifuentes,19,F,recurrente,email_invalido,7.0
460,angela perez herrera,45,F,recurrente,email_invalido,2.0
461,ricardo dominguez toro,71,F,potencial,email_invalido,6.0
