id_cliente,nombre,edad,genero,tipo_cliente,email,id_ciudad
174,camilo toro ospina,51,M,recurrente,email_invalido,10.0
175,benjamin martinez vargas,73,F,potencial,email_invalido,
176,paola cardenas rios,22,F,recurrente,email_invalido,
177,diego cardenas ramirez,51,F,potencial,email_invalido,11.0
178,claudia garcia espana,20,M,vip,email_invalido,2.0
179,hernan martinez sanchez,28,M,vip,email_invalido,999.0
181,felipe rodriguez niniez,36,M,recurrente,email_invalido,8.0
182,julian espania sanchez,18,F,recurrente,email_invalido,
183,diego vargas martinez,44,F,nuevo,email_invalido,9.0
184,julian penia rios,80,M,potencial,email_invalido,1.0
185,sebastian cardenas lopez,24,M,potencial,email_invalido,
186,jose gonzalez dominguez,30,M,recurrente,email_invalido,2.0
187,laura espana herrera,50,F,nuevo,email_invalido,10.0
189,ricardo cifuentes ospina,28,M,potencial,email_invalido,1.0
190,hernan rios toro,51,F,recurrente,email_invalido,8.0
191,paola penia cruz,42,M,nuevo,email_invalido,
193,benjamin garcia castanio,58,M,nuevo,email_invalido,5.0
194,maria espania cruz,80,M,potencial,email_invalido,9.0
195,benjamin vargas ospina,30,M,recurrente,email_invalido,3.0
196,hernan cifuentes alvarez,58,F,empresarial,email_invalido,
198,laura moreno rios,60,F,nuevo,no identificado,3.0
199,camilo ninez dominguez,39,F,vip,email_invalido,11.0
200,patricia fernandez herrera,75,F,recurrente,email_invalido,7.0
201,sofia ninez sanchez,80,M,empresarial,email_invalido,6.0
202,diego perez toro,40,M,vip,email_invalido,2.0
203,daniela fernandez lopez,58,M,empresarial,email_invalido,5.0
204,patricia fernandez gonzalez,51,M,potencial,email_invalido,3.0
205,camilo niniez cifuentes,40,M,vip,email_invalido,12.0
206,angela martinez ramirez,30,M,potencial,email_invalido,9.0
207,felipe dominguez alvarez,69,F,recurrente,email_invalido,6.0
208,maria gutierrez fernandez,40,M,recurrente,email_invalido,3.0
209,alvaro cifuentes munioz,39,M,recurrente,email_invalido,9.0
210,hernan garcia dominguez,78,F,recurrente,email_invalido,11.0
211,veronica alvarez ospina,56,M,recurrente,email_invalido,4.0
212,camilo perez ramirez,59,M,empresarial,email_invalido,9.0
213,veronica niniez gonzalez,58,F,nuevo,email_invalido,4.0
214,jose niniez fernandez,44,M,potencial,email_invalido,7.0
215,maria perez gonzalez,42,M,vip,email_invalido,4.0
216,diego cifuentes sanchez,44,F,empresarial,email_invalido,999.0
217,alvaro sanchez cardenas,48,F,empresarial,email_invalido,
218,julian rodriguez toro,64,F,recurrente,email_invalido,2.0
219,ricardo pena ninez,79,M,vip,email_invalido,12.0
220,benjamin garcia gutierrez,49,M,empresarial,email_invalido,5.0
221,monica espana perez,30,F,nuevo,email_invalido,5.0
222,camilo sanchez garcia,30,M,recurrente,email_invalido,9.0
223,andres garcia garcia,60,M,empresarial,email_invalido,4.0
224,sebastian lopez alvarez,18,F,empresarial,email_invalido,7.0
225,monica niniez perez,24,F,recurrente,email_invalido,
226,carolina vargas sanchez,22,F,recurrente,email_invalido,1.0
227,diego alvarez lopez,77,M,empresarial,email_invalido,5.0
228,raul cardenas dominguez,56,M,recurrente,email_invalido,7.0
229,maria dominguez alvarez,72,F,vip,email_invalido,5.0
230,benjamin martinez niniez,75,M,nuevo,email_invalido,
231,mauricio alvarez martinez,33,F,vip,email_invalido,11.0
232,diego cruz herrera,42,M,potencial,email_invalido,11.0
233,mauricio cruz martinez,73,M,recurrente,email_invalido,6.0
234,diego espana ninez,47,M,vip,email_invalido,6.0
235,maria espania martinez,50,F,vip,email_invalido,7.0
236,benjamin munoz castano,70,F,empresarial,email_invalido,
237,veronica ramirez rodriguez,80,F,nuevo,email_invalido,3.0
238,carolina martinez munoz,49,M,potencial,email_invalido,6.0
240,jesus herrera moreno,47,M,empresarial,email_invalido,
241,carolina penia sanchez,29,M,recurrente,email_invalido,5.0
242,carolina rios herrera,60,F,empresarial,email_invalido,11.0
243,alvaro perez castano,30,F,nuevo,email_invalido,10.0
244,valentina ramirez castanio,56,F,nuevo,email_invalido,9.0
245,maria perez ospina,26,F,nuevo,email_invalido,999.0
246,benjamin ospina lopez,93,F,nuevo,no identificado,
247,valentina ramirez munioz,68,F,empresarial,email_invalido,
248,paola espania sanchez,61,M,vip,email_invalido,10.0
249,andres gonzalez gonzalez,54,M,nuevo,email_invalido,12.0
250,diego garcia rios,59,M,empresarial,email_invalido,12.0
251,ricardo moreno gonzalez,34,F,potencial,email_invalido,
252,camilo moreno penia,30,M,vip,email_invalido,8.0
253,patricia martinez niniez,29,F,empresarial,email_invalido,6.0
254,hernan pena ospina,27,M,empresarial,email_invalido,999.0
255,andres sanchez pena,71,F,vip,email_invalido,4.0
256,valentina garcia ninez,43,F,empresarial,email_invalido,
257,carolina ospina ospina,50,F,recurrente,email_invalido,5.0
258,claudia perez vargas,77,M,recurrente,email_invalido,11.0
259,camilo vargas ospina,74,M,potencial,email_invalido,5.0
261,alvaro perez espania,74,F,nuevo,email_invalido,8.0
262,natalia martinez ospina,67,F,vip,email_invalido,1.0
263,maria sanchez herrera,70,F,vip,no identificado,
264,maria garcia vargas,30,F,empresarial,email_invalido,
265,paola ramirez lopez,47,M,potencial,email_invalido,11.0
266,angela cruz rios,90,F,potencial,email_invalido,4.0
267,claudia fernandez rodriguez,36,F,recurrente,email_invalido,10.0
268,sofia gonzalez alvarez,32,F,recurrente,email_invalido,2.0
269,alejandro martinez ramirez,20,F,potencial,email_invalido,999.0
270,laura espana niniez,61,F,potencial,no identificado,7.0
271,raul toro garcia,36,M,empresarial,email_invalido,2.0
272,diego ospina dominguez,60,M,empresarial,email_invalido,
273,benjamin alvarez pena,47,F,nuevo,email_invalido,7.0
274,benjamin ninez penia,52,M,nuevo,email_invalido,
275,mauricio moreno pena,55,F,vip,email_invalido,8.0
276,benjamin gutierrez sanchez,37,F,recurrente,email_invalido,5.0
277,camilo ospina ramirez,31,M,potencial,email_invalido,
278,benjamin rodriguez garcia,22,F,vip,no identificado,
279,sofia sanchez rios,67,F,empresarial,email_invalido,6.0
280,mauricio lopez castano,73,M,nuevo,email_invalido,11.0
281,ricardo gutierrez martinez,53,F,nuevo,email_invalido,9.0
282,sebastian sanchez espania,72,M,nuevo,email_invalido,6.0
283,hernan martinez perez,30,F,vip,email_invalido,12.0
284,valentina gonzalez cruz,30,F,nuevo,email_invalido,1.0
285,andres garcia castano,79,F,nuevo,email_invalido,4.0
287,claudia vargas garcia,33,M,empresarial,email_invalido,12.0
288,ricardo espana perez,39,F,empresarial,email_invalido,
289,diego vargas martinez,87,F,vip,email_invalido,
291,camilo sanchez lopez,76,M,nuevo,email_invalido,
292,veronica cardenas sanchez,50,M,empresarial,no identificado,6.0
293,patricia alvarez dominguez,78,M,recurrente,email_invalido,999.0
294,carolina castano penia,48,F,recurrente,email_invalido,4.0
295,sofia alvarez gonzalez,75,M,potencial,email_invalido,11.0
296,jose gutierrez sanchez,46,M,empresarial,email_invalido,999.0
297,hernan perez sanchez,54,F,empresarial,email_invalido,2.0
298,jose alvarez vargas,78,M,empresarial,email_invalido,12.0
300,jose castano gutierrez,23,M,recurrente,email_invalido,
301,natalia sanchez vargas,46,M,nuevo,email_invalido,5.0
302,veronica rios garcia,30,F,vip,email_invalido,1.0
303,sebastian sanchez perez,67,M,vip,email_invalido,2.0
304,maria munioz dominguez,47,M,empresarial,email_invalido,3.0
306,sofia herrera herrera,49,M,potencial,email_invalido,
307,ricardo espania martinez,30,F,nuevo,email_invalido,5.0
308,angela sanchez gonzalez,74,F,vip,email_invalido,1.0
309,jesus ramirez espana,18,M,empresarial,email_invalido,
310,hernan cruz alvarez,51,M,empresarial,email_invalido,3.0
311,alvaro castano vargas,37,M,empresarial,email_invalido,
312,paola fernandez perez,49,F,nuevo,email_invalido,4.0
313,carolina sanchez castanio,36,M,potencial,no identificado,6.0
314,laura garcia gutierrez,20,M,potencial,email_invalido,
315,raul perez perez,27,M,nuevo,email_invalido,3.0
316,claudia ospina martinez,54,M,empresarial,email_invalido,11.0
317,jose ramirez cifuentes,57,M,vip,email_invalido,11.0
318,hernan alvarez espania,80,F,recurrente,no identificado,7.0
319,mauricio munioz toro,27,F,recurrente,email_invalido,9.0
320,valentina castanio fernandez,32,F,empresarial,email_invalido,4.0
321,monica munoz rodriguez,59,F,vip,email_invalido,10.0
322,jose fernandez cifuentes,30,M,recurrente,email_invalido,9.0
323,jose garcia herrera,46,F,vip,email_invalido,6.0
324,sofia rodriguez cardenas,32,M,nuevo,email_invalido,8.0
325,maria toro cifuentes,38,F,vip,email_invalido,
326,hernan perez sanchez,74,M,empresarial,email_invalido,
327,hernan ninez cardenas,63,M,nuevo,email_invalido,999.0
328,raul moreno fernandez,52,M,potencial,email_invalido,
329,patricia martinez ospina,70,M,nuevo,email_invalido,7.0
330,claudia vargas rios,69,M,nuevo,email_invalido,
331,daniela gonzalez rios,34,M,vip,email_invalido,6.0
332,benjamin herrera ramirez,49,F,empresarial,email_invalido,9.0
333,angela ramirez gonzalez,71,M,potencial,email_invalido,4.0
334,camilo gutierrez ninez,23,M,potencial,email_invalido,2.0
335,jose castano alvarez,80,M,vip,email_invalido,
337,natalia rios garcia,67,M,empresarial,email_invalido,999.0
338,benjamin ramirez garcia,64,F,nuevo,email_invalido,8.0
339,valentina gutierrez toro,46,F,vip,email_invalido,
340,ricardo vargas moreno,65,M,vip,email_invalido,12.0
341,raul rodriguez toro,50,M,potencial,email_invalido,7.0
343,sofia ramirez martinez,62,F,nuevo,email_invalido,9.0
344,jesus sanchez fernandez,45,F,potencial,email_invalido,3.0
345,jesus dominguez ospina,32,F,recurrente,email_invalido,4.0
346,jesus rodriguez perez,39,M,potencial,email_invalido,
347,benjamin cifuentes lopez,21,M,potencial,no identificado,12.0
348,jesus espana ninez,68,F,empresarial,email_invalido,9.0
349,laura moreno ospina,73,M,potencial,email_invalido,
350,jose vargas ninez,56,F,recurrente,email_invalido,7.0
351,camilo alvarez toro,49,M,vip,email_invalido,7.0
352,julian ospina vargas,23,F,empresarial,email_invalido,6.0
353,paola martinez toro,53,F,vip,email_invalido,
354,ricardo alvarez lopez,72,M,nuevo,email_invalido,10.0
355,ricardo gonzalez garcia,62,M,vip,email_invalido,7.0
356,jose ramirez niniez,23,M,potencial,email_invalido,5.0
357,jose lopez cardenas,71,M,empresarial,email_invalido,
358,paola ospina moreno,30,M,empresarial,email_invalido,11.0
359,valentina perez garcia,39,F,vip,no identificado,4.0
360,benjamin gutierrez alvarez,34,M,nuevo,email_invalido,12.0
361,veronica alvarez garcia,72,F,nuevo,email_invalido,3.0
362,laura rios herrera,19,F,potencial,email_invalido,11.0
364,sofia ramirez lopez,45,M,empresarial,email_invalido,7.0
365,valentina munoz ninez,72,F,vip,email_invalido,
366,paola cruz cifuentes,40,F,nuevo,email_invalido,999.0
367,jesus gonzalez rodriguez,28,F,vip,email_invalido,2.0
368,natalia castano vargas,29,M,nuevo,email_invalido,
369,natalia rios munioz,28,M,potencial,email_invalido,4.0
370,benjamin espania toro,27,M,nuevo,email_invalido,9.0
371,alvaro lopez pena,48,F,nuevo,email_invalido,
372,monica rodriguez lopez,52,F,nuevo,email_invalido,6.0
373,sofia vargas fernandez,77,F,empresarial,email_invalido,12.0
374,mauricio dominguez cardenas,73,F,nuevo,email_invalido,
375,felipe castano sanchez,45,M,potencial,no identificado,1.0
376,felipe cruz cifuentes,60,M,nuevo,email_invalido,6.0
377,mauricio garcia lopez,30,F,potencial,email_invalido,3.0
378,mauricio moreno ospina,52,M,recurrente,email_invalido,
379,mauricio penia rios,22,F,vip,email_invalido,
380,ricardo cardenas sanchez,30,F,vip,email_invalido,4.0
381,daniela sanchez gonzalez,68,F,potencial,email_invalido,3.0
382,alejandro vargas perez,77,M,vip,email_invalido,3.0
383,angela ramirez vargas,62,F,potencial,email_invalido,7.0
384,claudia ninez gutierrez,61,F,recurrente,email_invalido,
385,andres perez martinez,76,M,recurrente,email_invalido,4.0
386,jesus alvarez ospina,18,F,empresarial,email_invalido,8.0
387,benjamin castano cifuentes,47,F,nuevo,email_invalido,9.0
388,sebastian espana gonzalez,33,F,empresarial,email_invalido,2.0
389,valentina toro moreno,38,M,recurrente,email_invalido,
390,veronica ramirez fernandez,30,M,recurrente,no identificado,3.0
391,claudia castano sanchez,69,F,empresarial,email_invalido,11.0
392,patricia herrera toro,69,M,potencial,email_invalido,1.0
393,jose herrera alvarez,78,M,nuevo,email_invalido,9.0
394,carolina vargas fernandez,58,F,empresarial,email_invalido,4.0
395,patricia vargas rodriguez,48,F,empresarial,email_invalido,1.0
396,jose castano vargas,73,F,recurrente,email_invalido,
397,maria rios moreno,51,F,recurrente,email_invalido,3.0
398,felipe herrera herrera,57,F,recurrente,email_invalido,9.0
399,raul penia ninez,30,M,nuevo,email_invalido,10.0
400,sebastian lopez fernandez,37,F,nuevo,email_invalido,
401,monica fernandez gutierrez,28,M,potencial,email_invalido,6.0
402,veronica lopez fernandez,31,M,empresarial,email_invalido,9.0
403,daniela toro rios,79,F,recurrente,email_invalido,
404,claudia sanchez gutierrez,45,M,empresarial,email_invalido,9.0
405,benjamin ramirez rios,74,F,potencial,email_invalido,
406,maria toro gonzalez,22,M,empresarial,email_invalido,7.0
407,hernan castano cruz,71,F,nuevo,email_invalido,11.0
408,alejandro sanchez cardenas,30,M,recurrente,email_invalido,
409,monica espania pena,77,M,recurrente,email_invalido,9.0
410,hernan gutierrez perez,78,M,empresarial,email_invalido,
411,claudia martinez niniez,38,M,recurrente,email_invalido,8.0
412,daniela cardenas niniez,50,F,recurrente,email_invalido,8.0
413,valentina martinez perez,21,F,recurrente,email_invalido,1.0
414,jose rios rodriguez,79,F,potencial,email_invalido,1.0
415,sebastian penia cifuentes,68,M,vip,email_invalido,6.0
416,felipe lopez fernandez,59,F,recurrente,email_invalido,12.0
417,benjamin martinez fernandez,30,M,nuevo,email_invalido,999.0
418,carolina toro moreno,70,M,recurrente,email_invalido,
419,benjamin rios toro,47,M,nuevo,email_invalido,3.0
420,ricardo gonzalez ramirez,21,F,vip,email_invalido,9.0
421,camilo castanio vargas,42,F,recurrente,email_invalido,1.0
422,ricardo cardenas vargas,75,M,empresarial,email_invalido,6.0
423,diego alvarez ramirez,43,F,recurrente,email_invalido,
424,maria cifuentes rios,45,M,potencial,email_invalido,11.0
425,carolina lopez rios,68,M,empresarial,email_invalido,5.0
426,ricardo rodriguez sanchez,19,F,nuevo,email_invalido,
427,alejandro moreno cruz,74,F,nuevo,email_invalido,999.0
428,daniela fernandez ramirez,37,F,recurrente,email_invalido,999.0
429,felipe fernandez vargas,30,M,vip,email_invalido,1.0
430,angela sanchez cruz,50,F,nuevo,email_invalido,7.0
431,natalia dominguez castanio,50,M,potencial,email_invalido,8.0
432,natalia martinez sanchez,46,M,empresarial,email_invalido,7.0
433,natalia cifuentes munioz,59,F,potencial,email_invalido,5.0
434,paola ospina herrera,31,F,potencial,email_invalido,7.0
436,carolina rios dominguez,19,M,potencial,email_invalido,6.0
437,raul toro ramirez,64,F,recurrente,email_invalido,10.0
438,alvaro rios perez,37,F,nuevo,no identificado,
439,jose lopez cifuentes,56,F,vip,email_invalido,9.0
440,ricardo munioz herrera,60,F,vip,email_invalido,5.0
442,laura lopez fernandez,52,F,nuevo,email_invalido,6.0
443,paola gonzalez cruz,18,M,vip,email_invalido,5.0
444,diego ramirez ninez,77,F,vip,email_invalido,8.0
445,camilo gutierrez perez,24,M,recurrente,email_invalido,4.0
446,sebastian penia alvarez,27,M,vip,email_invalido,
447,raul pena niniez,46,F,recurrente,email_invalido,7.0
448,benjamin rodriguez vargas,32,M,potencial,no identificado,4.0
449,monica cifuentes cruz,30,F,empresarial,no identificado,4.0
450,angela dominguez vargas,53,M,empresarial,email_invalido,999.0
451,sofia moreno gutierrez,54,F,empresarial,email_invalido,8.0
453,angela castanio vargas,66,M,vip,email_invalido,
454,hernan vargas toro,64,F,vip,email_invalido,2.0
455,claudia espana ospina,30,F,empresarial,email_invalido,6.0
456,mauricio rodriguez vargas,52,M,nuevo,email_invalido,12.0
457,sofia cruz ospina,56,F,potencial,email_invalido,
458,julian alvarez herrera,62,M,recurrente,email_invalido,
459,julian martinez moreno,74,F,nuevo,email_invalido,4.0
460,veronica sanchez ospina,26,M,recurrente,no identificado,5.0
461,angela gonzalez ramirez,43,M,potencial,email_invalido,4.0
462,jesus moreno perez,32,F,empresarial,email_invalido,7.0
463,raul espania rios,34,M,empresarial,email_invalido,9.0
464,daniela dominguez cruz,46,M,nuevo,email_invalido,1.0
466,jose espania munoz,31,M,vip,email_invalido,6.0
468,raul martinez sanchez,34,M,empresarial,email_invalido,6.0
469,andres rios ramirez,35,M,recurrente,email_invalido,
470,andres herrera rios,30,M,recurrente,email_invalido,6.0
471,jesus moreno lopez,31,F,vip,email_invalido,
472,carolina ospina castanio,40,M,potencial,email_invalido,3.0
473,felipe dominguez fernandez,72,M,recurrente,email_invalido,999.0
474,raul dominguez alvarez,22,M,potencial,email_invalido,
475,camilo sanchez espana,27,M,potencial,email_invalido,999.0
476,benjamin vargas cardenas,70,M,potencial,email_invalido,
477,andres herrera toro,53,M,nuevo,email_invalido,2.0
478,angela cardenas garcia,76,M,potencial,email_invalido,3.0
479,valentina espania ospina,28,F,potencial,no identificado,10.0
480,patricia cardenas fernandez,36,M,recurrente,email_invalido,
481,alejandro garcia fernandez,29,F,vip,email_invalido,
483,andres moreno munoz,56,F,nuevo,email_invalido,
484,ricardo espana pena,42,M,empresarial,no identificado,999.0
485,jose dominguez alvarez,40,M,vip,email_invalido,11.0
486,felipe ramirez sanchez,67,M,potencial,email_invalido,8.0
487,alejandro castanio sanchez,51,F,vip,email_invalido,
