id_vendedor,nombre_vendedor,experiencia,sucursal,ventas_realizadas,ingresos_generados,ticket_promedio,comision_total,clientes_atendidos
39.0,alejandro munoz,7,sucursal principal,4,375397.0,93849.25,6325.12,4
87.0,claudia cardenas,0,sucursal autopista,4,372644.0,93161.0,6914.84,4
71.0,alvaro perez,0,sucursal principal,7,369646.0,52806.57142857143,10840.07,7
67.0,benjamin cifuentes,14,sucursal occidente,6,369188.0,61531.333333333336,9280.25,6
50.0,ricardo ramirez,23,sucursal centro,4,367263.0,91815.75,6603.81,4
8.0,raul castanio,7,sucursal industrial,6,365865.0,60977.5,5659.18,6
73.0,andres castano,18,sucursal principal,6,365608.0,60934.666666666664,7571.9,6
44.0,andres gonzalez,22,sucursal norte,4,363086.0,90771.5,6868.48,4
10.0,natalia lopez,21,sucursal norte,3,362487.0,120829.0,7183.3099999999995,3
51.0,angela cruz,19,sucursal principal,5,362371.0,72474.2,8406.66,5
47.0,camilo munioz,0,sucursal aeropuerto,6,356926.0,59487.666666666664,10420.76,6
68.0,daniela castanio,2,sucursal centro,6,355635.0,59272.5,8725.15,6
10.0,natalia lopez,21,sucursal principal,6,347885.0,57980.833333333336,13538.98,6
46.0,jesus dominguez,17,sucursal centro,3,343846.0,114615.33333333333,4356.72,3
78.0,patricia sanchez,2,sucursal industrial,3,343476.0,114492.0,10203.21,3
33.0,paola toro,20,sucursal autopista,6,336012.0,67202.4,6455.09,6
32.0,angela fernandez,17,sucursal oriente,3,332629.0,110876.33333333333,4525.68,3
75.0,benjamin martinez,17,sucursal principal,10,330356.0,36706.22222222222,9924.28,10
21.0,patricia perez,7,sucursal calle 80,5,328939.0,65787.8,7449.18,5
9.0,camilo herrera,23,sucursal principal,4,326508.0,81627.0,9578.78,4
9.0,camilo herrera,23,sucursal oriente,4,325634.0,81408.5,5629.88,4
57.0,angela castanio,1,sucursal carrera 7,5,325513.0,65102.6,9310.98,5
90.0,sofia penia,24,sucursal carrera 7,4,318751.0,79687.75,5749.47,4
43.0,natalia cruz,5,sucursal principal,3,318408.0,106136.0,8358.33,3
64.0,jose alvarez,2,sucursal industrial,3,317476.0,105825.33333333333,4502.29,3
60.0,jesus cardenas,9,sucursal calle 80,3,314517.0,104839.0,6290.95,3
91.0,jesus cardenas,4,sucursal occidente,4,314177.0,78544.25,6154.61,4
12.0,julian fernandez,1,sucursal occidente,6,314010.0,52335.0,5856.54,6
4.0,patricia ramirez,0,sucursal principal,3,311575.0,103858.33333333333,7323.1900000000005,3
56.0,natalia pena,23,sucursal oriente,4,310522.0,77630.5,6242.74,4
51.0,angela cruz,19,sucursal carrera 7,4,308974.0,77243.5,5409.58,4
61.0,alejandro gonzalez,14,sucursal principal,5,308794.0,61758.8,7915.25,5
49.0,ricardo cardenas,3,sucursal carrera 7,6,305551.0,50925.166666666664,8859.7,6
78.0,patricia sanchez,2,sucursal occidente,4,304349.0,76087.25,5046.74,4
16.0,ricardo castanio,8,sucursal centro,4,303145.0,75786.25,5511.049999999999,4
53.0,carolina martinez,5,sucursal calle 80,4,300092.0,75023.0,7901.02,4
21.0,patricia perez,7,sucursal occidente,4,299656.0,74914.0,1822.17,4
31.0,sebastian sanchez,8,sucursal occidente,4,297772.0,74443.0,8226.16,4
88.0,ricardo rodriguez,12,sucursal principal,5,296231.0,59246.2,3501.15,5
85.0,paola garcia,14,sucursal industrial,6,294528.0,49088.0,7550.0,6
65.0,daniela penia,12,sucursal principal,6,294257.0,58851.4,9037.69,6
100.0,monica lopez,11,sucursal industrial,4,292488.0,73122.0,7536.49,3
65.0,daniela penia,12,sucursal centro,3,290937.0,96979.0,3996.47,3
84.0,daniela cifuentes,16,sucursal principal,8,290059.0,36257.375,12322.6,8
83.0,ricardo cardenas,18,sucursal carrera 7,3,288878.0,96292.66666666667,5291.91,3
99.0,ricardo cruz,5,sucursal industrial,3,287851.0,95950.33333333333,4388.42,3
94.0,claudia gonzalez,7,sucursal industrial,3,287738.0,95912.66666666667,5117.65,3
67.0,benjamin cifuentes,14,sucursal industrial,4,287232.0,71808.0,8153.32,4
80.0,maria gutierrez,16,sucursal principal,3,287121.0,95707.0,3651.1400000000003,3
15.0,camilo munioz,9,sucursal centro,3,286877.0,95625.66666666667,5082.2,3
86.0,felipe martinez,11,sucursal oriente,3,286809.0,95603.0,5365.219999999999,3
24.0,angela espania,20,sucursal centro,4,285349.0,71337.25,8840.77,4
24.0,angela espania,20,sucursal industrial,5,282512.0,56502.4,8157.719999999999,5
58.0,mauricio espana,12,sucursal principal,3,281729.0,93909.66666666667,2178.92,3
74.0,hernan niniez,9,sucursal oriente,3,281088.0,93696.0,6006.69,3
84.0,daniela cifuentes,16,sucursal carrera 7,2,280322.0,140161.0,6871.9800000000005,2
43.0,natalia cruz,5,sucursal industrial,3,280236.0,93412.0,6273.21,3
70.0,patricia pena,7,sucursal industrial,3,279493.0,93164.33333333333,5397.3099999999995,3
51.0,angela cruz,19,sucursal norte,3,278896.0,92965.33333333333,7998.6,3
58.0,mauricio espana,12,sucursal calle 80,3,278408.0,92802.66666666667,6913.57,3
9.0,camilo herrera,23,sucursal aeropuerto,3,277819.0,92606.33333333333,3483.53,3
75.0,benjamin martinez,17,sucursal carrera 7,3,276808.0,138404.0,5240.16,3
3.0,jose rios,25,sucursal centro,4,276787.0,69196.75,5442.5599999999995,4
68.0,daniela castanio,2,sucursal principal,4,275090.0,68772.5,6031.02,4
70.0,patricia pena,7,sucursal calle 80,2,274209.0,137104.5,6918.700000000001,2
85.0,paola garcia,14,sucursal carrera 7,2,271884.0,135942.0,5521.32,2
12.0,julian fernandez,1,sucursal industrial,4,270859.0,67714.75,11394.77,4
65.0,daniela penia,12,sucursal industrial,4,269481.0,67370.25,4254.66,4
41.0,mauricio dominguez,15,sucursal aeropuerto,3,269001.0,89667.0,7480.73,3
83.0,ricardo cardenas,18,sucursal principal,4,268002.0,67000.5,5804.85,4
54.0,jose martinez,11,sucursal centro,3,267521.0,89173.66666666667,2746.96,3
79.0,angela munioz,16,sucursal principal,3,266380.0,88793.33333333333,4957.88,3
22.0,angela munioz,9,sucursal carrera 7,4,265285.0,66321.25,5551.41,4
83.0,ricardo cardenas,18,sucursal occidente,4,263619.0,65904.75,4919.12,4
17.0,alvaro penia,14,sucursal aeropuerto,3,263617.0,87872.33333333333,4190.11,3
96.0,maria garcia,16,sucursal industrial,3,263507.0,87835.66666666667,8944.75,3
44.0,andres gonzalez,22,sucursal calle 80,3,263005.0,87668.33333333333,4729.59,3
97.0,alejandro ninez,20,sucursal principal,6,262938.0,43823.0,7175.44,6
97.0,alejandro ninez,20,sucursal calle 80,5,262656.0,52531.2,6380.3,5
38.0,paola garcia,17,sucursal principal,6,262354.0,52470.8,8068.1,6
36.0,laura perez,19,sucursal calle 80,4,261591.0,65397.75,6060.56,4
87.0,claudia cardenas,0,sucursal industrial,4,260430.0,86810.0,4053.71,4
91.0,jesus cardenas,4,sucursal carrera 7,3,260197.0,86732.33333333333,6790.879999999999,3
28.0,paola sanchez,8,sucursal aeropuerto,4,259178.0,64794.5,5229.1900000000005,4
27.0,carolina sanchez,3,sucursal oriente,4,258949.0,64737.25,6939.6,4
2.0,claudia ramirez,0,sucursal centro,3,258204.0,86068.0,5561.55,3
24.0,angela espania,20,sucursal autopista,3,257336.0,85778.66666666667,4599.16,3
83.0,ricardo cardenas,18,sucursal aeropuerto,2,256629.0,128314.5,5158.389999999999,2
11.0,sofia garcia,19,sucursal oriente,2,255002.0,127501.0,5859.79,2
77.0,alvaro rios,14,sucursal norte,3,254752.0,84917.33333333333,6943.76,3
69.0,monica gonzalez,1,sucursal industrial,2,254646.0,127323.0,6420.8,2
100.0,monica lopez,11,sucursal principal,3,254432.0,84810.66666666667,5341.26,3
81.0,laura penia,4,sucursal centro,2,253696.0,126848.0,7041.93,2
4.0,patricia ramirez,0,sucursal oriente,4,252262.0,63065.5,6467.72,4
42.0,mauricio rodriguez,20,sucursal calle 80,2,249320.0,124660.0,4896.88,2
93.0,jesus dominguez,24,sucursal occidente,4,248383.0,62095.75,8908.29,4
45.0,carolina toro,7,sucursal oriente,3,247472.0,82490.66666666667,6325.8099999999995,3
84.0,daniela cifuentes,16,sucursal industrial,3,247334.0,82444.66666666667,3369.2599999999998,3
54.0,jose martinez,11,sucursal principal,4,246184.0,61546.0,7863.57,4
39.0,alejandro munoz,7,sucursal aeropuerto,3,245710.0,81903.33333333333,3886.2400000000002,3
74.0,hernan niniez,9,sucursal occidente,3,243463.0,81154.33333333333,4083.06,3
99.0,ricardo cruz,5,sucursal norte,3,243058.0,81019.33333333333,6586.13,3
45.0,carolina toro,7,sucursal occidente,4,242914.0,60728.5,5482.33,4
16.0,ricardo castanio,8,sucursal occidente,3,242511.0,80837.0,3613.71,3
51.0,angela cruz,19,sucursal oriente,2,242149.0,121074.5,5620.9400000000005,2
76.0,andres munioz,4,sucursal centro,2,240503.0,120251.5,7933.01,2
16.0,ricardo castanio,8,sucursal aeropuerto,4,239371.0,59842.75,3886.8900000000003,4
62.0,paola penia,2,sucursal calle 80,4,238985.0,79661.66666666667,5852.64,4
71.0,alvaro perez,0,sucursal oriente,3,237960.0,79320.0,1620.35,3
98.0,raul herrera,15,sucursal principal,4,237686.0,59421.5,7011.42,4
68.0,daniela castanio,2,sucursal industrial,2,237293.0,118646.5,3554.63,2
76.0,andres munioz,4,sucursal aeropuerto,3,236879.0,78959.66666666667,4988.42,3
12.0,julian fernandez,1,sucursal calle 80,4,235657.0,58914.25,8920.07,4
86.0,felipe martinez,11,sucursal norte,2,235029.0,117514.5,4753.82,2
66.0,felipe toro,0,sucursal occidente,3,234808.0,78269.33333333333,2116.8500000000004,3
15.0,camilo munioz,9,sucursal calle 80,4,233915.0,58478.75,4309.83,4
69.0,monica gonzalez,1,sucursal principal,2,232636.0,116318.0,3644.14,2
66.0,felipe toro,0,sucursal autopista,2,232614.0,116307.0,4164.049999999999,2
34.0,claudia alvarez,10,sucursal centro,3,232249.0,77416.33333333333,3791.46,3
28.0,paola sanchez,8,sucursal oriente,2,231572.0,115786.0,953.43,2
18.0,paola cruz,6,sucursal norte,2,231565.0,115782.5,4691.73,2
24.0,angela espania,20,sucursal occidente,2,231372.0,115686.0,6543.91,2
2.0,claudia ramirez,0,sucursal principal,5,230714.0,46142.8,5769.46,5
65.0,daniela penia,12,sucursal oriente,2,230030.0,115015.0,2520.92,2
33.0,paola toro,20,sucursal calle 80,4,229924.0,57481.0,5665.84,4
82.0,alejandro toro,3,sucursal centro,2,229796.0,114898.0,934.36,2
59.0,sebastian cardenas,4,sucursal aeropuerto,2,229698.0,114849.0,2882.13,2
45.0,carolina toro,7,sucursal centro,3,229209.0,76403.0,6516.19,3
53.0,carolina martinez,5,sucursal industrial,2,229121.0,114560.5,4073.8999999999996,2
29.0,angela herrera,0,sucursal principal,4,229015.0,57253.75,8873.47,4
21.0,patricia perez,7,sucursal aeropuerto,3,228911.0,76303.66666666667,2880.48,3
58.0,mauricio espana,12,sucursal oriente,2,228638.0,114319.0,5383.06,2
37.0,monica munioz,22,sucursal norte,2,228460.0,114230.0,5510.7,2
99.0,ricardo cruz,5,sucursal autopista,5,228069.0,45613.8,6894.04,5
56.0,natalia pena,23,sucursal occidente,3,227308.0,75769.33333333333,5751.280000000001,3
23.0,natalia garcia,14,sucursal aeropuerto,3,227126.0,75708.66666666667,5122.49,3
32.0,angela fernandez,17,sucursal principal,2,226159.0,113079.5,7200.46,2
73.0,andres castano,18,sucursal industrial,4,225441.0,56360.25,7075.9800000000005,4
90.0,sofia penia,24,sucursal occidente,2,225441.0,112720.5,5282.21,2
72.0,hernan dominguez,18,sucursal industrial,3,223555.0,74518.33333333333,4692.219999999999,3
96.0,maria garcia,16,sucursal oriente,2,223408.0,111704.0,3753.53,2
12.0,julian fernandez,1,sucursal principal,3,223384.0,74461.33333333333,7903.58,3
23.0,natalia garcia,14,sucursal occidente,5,222962.0,44592.4,6502.66,5
50.0,ricardo ramirez,23,sucursal principal,3,222733.0,74244.33333333333,4810.42,3
72.0,hernan dominguez,18,sucursal principal,3,222294.0,74098.0,4839.61,3
45.0,carolina toro,7,sucursal carrera 7,2,221821.0,110910.5,4954.55,2
37.0,monica munioz,22,sucursal centro,2,219568.0,109784.0,5745.200000000001,2
56.0,natalia pena,23,sucursal industrial,5,219256.0,43851.2,7862.59,5
23.0,natalia garcia,14,sucursal industrial,2,217770.0,108885.0,2126.0,2
8.0,raul castanio,7,sucursal el poblado,3,216645.0,72215.0,9580.06,3
9.0,camilo herrera,23,sucursal centro,2,215002.0,107501.0,908.3,2
66.0,felipe toro,0,sucursal centro,5,214585.0,53646.25,2522.4700000000003,5
94.0,claudia gonzalez,7,sucursal calle 80,2,212733.0,106366.5,4186.59,2
95.0,alvaro sanchez,22,sucursal principal,3,212192.0,70730.66666666667,4071.69,3
37.0,monica munioz,22,sucursal industrial,2,211092.0,105546.0,1044.89,2
4.0,patricia ramirez,0,sucursal industrial,3,210995.0,70331.66666666667,7158.55,3
87.0,claudia cardenas,0,sucursal centro,3,210934.0,70311.33333333333,3477.1,3
60.0,jesus cardenas,9,sucursal centro,2,210871.0,105435.5,6119.44,2
6.0,angela vargas,4,sucursal aeropuerto,3,210697.0,70232.33333333333,4001.25,3
81.0,laura penia,4,sucursal industrial,3,209071.0,69690.33333333333,1084.8799999999999,3
84.0,daniela cifuentes,16,sucursal norte,4,209055.0,52263.75,4870.76,4
89.0,benjamin gonzalez,8,sucursal principal,4,208540.0,52135.0,8693.93,4
78.0,patricia sanchez,2,sucursal carrera 7,3,208375.0,69458.33333333333,7354.55,3
71.0,alvaro perez,0,sucursal industrial,2,208202.0,104101.0,4700.76,2
50.0,ricardo ramirez,23,sucursal carrera 7,2,208013.0,104006.5,5349.27,2
15.0,camilo munioz,9,sucursal principal,4,207590.0,51897.5,4608.7699999999995,4
15.0,camilo munioz,9,sucursal industrial,3,206956.0,68985.33333333333,3805.09,3
45.0,carolina toro,7,sucursal aeropuerto,2,206570.0,103285.0,3392.83,2
40.0,alvaro sanchez,24,sucursal industrial,2,206568.0,103284.0,5689.49,2
2.0,claudia ramirez,0,sucursal calle 80,3,206515.0,68838.33333333333,8168.08,3
49.0,ricardo cardenas,3,sucursal calle 80,3,205677.0,68559.0,3167.46,3
78.0,patricia sanchez,2,sucursal oriente,3,205466.0,68488.66666666667,4205.79,3
31.0,sebastian sanchez,8,sucursal oriente,2,203883.0,101941.5,3372.04,2
58.0,mauricio espana,12,sucursal centro,2,203696.0,101848.0,3049.29,2
81.0,laura penia,4,sucursal aeropuerto,2,203380.0,101690.0,1608.71,2
13.0,daniela penia,22,sucursal aeropuerto,4,203301.0,50825.25,8038.04,4
43.0,natalia cruz,5,sucursal centro,4,202327.0,67442.33333333333,3981.27,4
90.0,sofia penia,24,sucursal centro,2,202248.0,101124.0,4385.92,2
85.0,paola garcia,14,sucursal calle 80,2,202219.0,101109.5,6350.75,2
29.0,angela herrera,0,sucursal calle 80,2,202132.0,101066.0,5329.32,2
24.0,angela espania,20,sucursal carrera 7,3,201689.0,67229.66666666667,6850.07,3
100.0,monica lopez,11,sucursal calle 80,3,200347.0,66782.33333333333,4961.82,3
27.0,carolina sanchez,3,sucursal carrera 7,2,199537.0,99768.5,4080.0,2
62.0,paola penia,2,sucursal autopista,2,199399.0,99699.5,2886.52,2
7.0,jesus garcia,2,sucursal aeropuerto,4,198953.0,49738.25,7630.469999999999,4
54.0,jose martinez,11,sucursal oriente,3,198871.0,66290.33333333333,6645.200000000001,3
1.0,angela munoz,22,sucursal centro,3,198386.0,66128.66666666667,3114.53,3
82.0,alejandro toro,3,sucursal el poblado,2,198032.0,99016.0,1375.69,2
97.0,alejandro ninez,20,sucursal autopista,3,197383.0,65794.33333333333,7093.75,3
79.0,angela munioz,16,sucursal oriente,2,197139.0,98569.5,3872.1400000000003,2
6.0,angela vargas,4,sucursal centro,4,197064.0,49266.0,4888.2300000000005,4
24.0,angela espania,20,sucursal aeropuerto,2,196690.0,98345.0,6129.83,2
18.0,paola cruz,6,sucursal industrial,4,196026.0,49006.5,10376.4,4
86.0,felipe martinez,11,sucursal centro,3,195399.0,65133.0,2302.39,3
66.0,felipe toro,0,sucursal principal,2,195092.0,97546.0,4672.7,2
39.0,alejandro munoz,7,sucursal occidente,4,192906.0,64302.0,5182.9400000000005,4
43.0,natalia cruz,5,sucursal el poblado,2,192857.0,96428.5,5343.2,2
36.0,laura perez,19,sucursal principal,4,192767.0,64255.666666666664,6680.539999999999,4
16.0,ricardo castanio,8,sucursal norte,2,192432.0,96216.0,4666.3,2
49.0,ricardo cardenas,3,sucursal aeropuerto,4,191971.0,47992.75,5542.84,4
98.0,raul herrera,15,sucursal carrera 7,5,191746.0,38349.2,5033.08,5
1.0,angela munoz,22,sucursal principal,3,190781.0,63593.666666666664,2633.9,3
29.0,angela herrera,0,sucursal occidente,2,190650.0,95325.0,3957.5199999999995,2
60.0,jesus cardenas,9,sucursal autopista,2,190149.0,95074.5,4346.139999999999,2
14.0,diego espania,8,sucursal oriente,2,190082.0,95041.0,5389.21,2
28.0,paola sanchez,8,sucursal industrial,2,189947.0,94973.5,1240.5,2
65.0,daniela penia,12,sucursal norte,2,189711.0,94855.5,2013.62,2
80.0,maria gutierrez,16,sucursal occidente,4,189601.0,47400.25,2531.94,4
73.0,andres castano,18,sucursal centro,2,189517.0,94758.5,1322.59,2
84.0,daniela cifuentes,16,sucursal aeropuerto,3,188857.0,62952.333333333336,4599.01,3
62.0,paola penia,2,sucursal industrial,4,187595.0,46898.75,7710.34,4
42.0,mauricio rodriguez,20,sucursal aeropuerto,4,187519.0,46879.75,6527.58,4
15.0,camilo munioz,9,sucursal norte,2,186940.0,93470.0,4145.03,2
69.0,monica gonzalez,1,sucursal oriente,2,186375.0,93187.5,3628.74,2
19.0,paola perez,0,sucursal calle 80,4,186214.0,46553.5,10647.619999999999,4
18.0,paola cruz,6,sucursal principal,2,186152.0,93076.0,4300.74,2
98.0,raul herrera,15,sucursal aeropuerto,3,185758.0,61919.333333333336,587.22,3
13.0,daniela penia,22,sucursal norte,2,185580.0,92790.0,2914.0299999999997,2
38.0,paola garcia,17,sucursal autopista,2,184402.0,92201.0,4218.61,2
46.0,jesus dominguez,17,sucursal norte,2,182541.0,91270.5,1813.0700000000002,2
95.0,alvaro sanchez,22,sucursal occidente,3,181388.0,60462.666666666664,5897.89,3
74.0,hernan niniez,9,sucursal principal,2,181377.0,90688.5,2504.15,2
99.0,ricardo cruz,5,sucursal principal,3,181116.0,60372.0,7791.4,3
98.0,raul herrera,15,sucursal industrial,3,180244.0,60081.333333333336,3279.79,3
94.0,claudia gonzalez,7,sucursal principal,3,180160.0,90080.0,4539.42,3
24.0,angela espania,20,sucursal calle 80,2,178972.0,89486.0,1342.58,2
94.0,claudia gonzalez,7,sucursal aeropuerto,4,178685.0,44671.25,5683.37,4
17.0,alvaro penia,14,sucursal occidente,3,177848.0,59282.666666666664,3769.92,3
51.0,angela cruz,19,sucursal aeropuerto,3,177756.0,59252.0,5590.83,3
19.0,paola perez,0,sucursal industrial,3,177038.0,88519.0,7262.7300000000005,3
69.0,monica gonzalez,1,sucursal occidente,4,176443.0,44110.75,3749.21,4
92.0,monica lopez,25,sucursal calle 80,3,175196.0,58398.666666666664,5927.0,3
63.0,julian gutierrez,18,sucursal carrera 7,3,174484.0,58161.333333333336,4644.31,3
1.0,angela munoz,22,sucursal aeropuerto,3,174371.0,58123.666666666664,2419.83,3
57.0,angela castanio,1,sucursal aeropuerto,4,173936.0,43484.0,5931.86,4
95.0,alvaro sanchez,22,sucursal aeropuerto,4,173548.0,57849.333333333336,3703.2999999999997,4
5.0,alejandro vargas,2,sucursal oriente,5,173038.0,34607.6,9865.34,5
62.0,paola penia,2,sucursal norte,3,172732.0,57577.333333333336,3633.5899999999997,3
85.0,paola garcia,14,sucursal aeropuerto,5,172120.0,34424.0,8602.0,5
14.0,diego espania,8,sucursal norte,3,171824.0,57274.666666666664,3644.3199999999997,3
17.0,alvaro penia,14,sucursal oriente,2,171699.0,85849.5,568.14,2
82.0,alejandro toro,3,sucursal carrera 7,3,171522.0,57174.0,4618.77,3
97.0,alejandro ninez,20,sucursal carrera 7,2,170525.0,85262.5,2836.65,2
100.0,monica lopez,11,sucursal oriente,2,170469.0,85234.5,4244.05,2
88.0,ricardo rodriguez,12,sucursal norte,2,170413.0,85206.5,4014.6499999999996,2
4.0,patricia ramirez,0,sucursal occidente,3,170310.0,56770.0,6870.6,3
26.0,alejandro toro,3,sucursal centro,2,169022.0,84511.0,2908.66,2
4.0,patricia ramirez,0,sucursal centro,4,169017.0,42254.25,3483.03,4
89.0,benjamin gonzalez,8,sucursal calle 80,2,168744.0,84372.0,902.77,2
67.0,benjamin cifuentes,14,sucursal aeropuerto,4,167749.0,41937.25,2662.43,4
78.0,patricia sanchez,2,sucursal norte,2,167384.0,83692.0,4415.3,2
42.0,mauricio rodriguez,20,sucursal occidente,2,167319.0,83659.5,4083.69,2
62.0,paola penia,2,sucursal principal,3,166649.0,83324.5,7411.53,3
33.0,paola toro,20,sucursal industrial,2,166338.0,83169.0,803.56,2
80.0,maria gutierrez,16,sucursal industrial,2,165836.0,82918.0,4855.66,2
61.0,alejandro gonzalez,14,sucursal carrera 7,2,165427.0,82713.5,3933.9300000000003,2
18.0,paola cruz,6,sucursal occidente,2,163932.0,81966.0,3631.71,2
29.0,angela herrera,0,sucursal industrial,3,163897.0,54632.333333333336,6515.11,3
25.0,alvaro cardenas,23,sucursal autopista,1,163595.0,163595.0,,1
55.0,angela niniez,18,sucursal autopista,2,163343.0,81671.5,1235.95,2
57.0,angela castanio,1,sucursal calle 80,2,162812.0,81406.0,2774.7,2
48.0,laura espana,11,sucursal occidente,2,162626.0,81313.0,3185.81,2
13.0,daniela penia,22,sucursal principal,3,162396.0,54132.0,1773.35,3
66.0,felipe toro,0,sucursal norte,3,162319.0,54106.333333333336,3907.77,3
2.0,claudia ramirez,0,sucursal norte,2,162222.0,81111.0,3064.76,2
21.0,patricia perez,7,sucursal industrial,2,162068.0,81034.0,2850.1,2
72.0,hernan dominguez,18,sucursal autopista,2,161466.0,80733.0,1094.19,2
16.0,ricardo castanio,8,sucursal oriente,2,161419.0,80709.5,2161.0,2
92.0,monica lopez,25,sucursal oriente,5,161300.0,40325.0,10524.01,5
70.0,patricia pena,7,sucursal principal,3,160951.0,53650.333333333336,5136.79,3
96.0,maria garcia,16,sucursal centro,2,160917.0,80458.5,4494.25,2
63.0,julian gutierrez,18,sucursal occidente,2,160627.0,80313.5,2382.67,2
52.0,carolina ospina,1,sucursal autopista,2,160228.0,80114.0,3011.27,2
59.0,sebastian cardenas,4,sucursal centro,2,160023.0,80011.5,1413.24,2
80.0,maria gutierrez,16,sucursal autopista,1,159597.0,159597.0,5454.7,1
32.0,angela fernandez,17,sucursal norte,2,159309.0,79654.5,1724.14,2
99.0,ricardo cruz,5,sucursal occidente,3,159174.0,53058.0,6066.18,3
14.0,diego espania,8,sucursal centro,2,157876.0,78938.0,4426.82,2
20.0,alejandro moreno,0,sucursal norte,2,157297.0,78648.5,2588.71,2
73.0,andres castano,18,sucursal oriente,2,156885.0,78442.5,2776.54,2
28.0,paola sanchez,8,sucursal carrera 7,2,156810.0,78405.0,586.59,2
46.0,jesus dominguez,17,sucursal aeropuerto,3,156535.0,52178.333333333336,2548.58,3
56.0,natalia pena,23,sucursal principal,2,155228.0,77614.0,1050.44,2
42.0,mauricio rodriguez,20,sucursal principal,3,155012.0,51670.666666666664,2698.99,3
94.0,claudia gonzalez,7,sucursal oriente,2,153470.0,76735.0,3914.41,2
45.0,carolina toro,7,sucursal calle 80,1,153193.0,153193.0,4392.68,1
91.0,jesus cardenas,4,sucursal norte,2,152609.0,76304.5,7940.35,2
76.0,andres munioz,4,sucursal el poblado,2,151749.0,75874.5,3726.83,2
90.0,sofia penia,24,sucursal principal,2,151027.0,75513.5,3677.07,2
75.0,benjamin martinez,17,sucursal norte,2,150926.0,75463.0,1881.85,2
79.0,angela munioz,16,sucursal occidente,1,150447.0,150447.0,4572.39,1
22.0,angela munioz,9,sucursal norte,3,150070.0,50023.333333333336,8028.78,3
56.0,natalia pena,23,sucursal calle 80,4,149281.0,37320.25,6746.700000000001,4
52.0,carolina ospina,1,sucursal centro,5,149270.0,29854.0,4088.8,5
71.0,alvaro perez,0,sucursal calle 80,2,149002.0,74501.0,4253.27,2
30.0,julian dominguez,18,sucursal centro,2,148895.0,74447.5,2386.69,2
62.0,paola penia,2,sucursal occidente,2,147896.0,73948.0,7231.799999999999,2
71.0,alvaro perez,0,sucursal occidente,2,147533.0,73766.5,3182.5299999999997,2
97.0,alejandro ninez,20,sucursal norte,3,147357.0,49119.0,2534.42,3
6.0,angela vargas,4,sucursal carrera 7,2,146748.0,73374.0,4126.31,2
81.0,laura penia,4,sucursal carrera 7,2,146706.0,73353.0,1250.14,2
73.0,andres castano,18,sucursal autopista,2,146111.0,73055.5,4097.25,2
93.0,jesus dominguez,24,sucursal oriente,3,146034.0,48678.0,3467.31,3
