id_vendedor,nombre_vendedor,experiencia,sucursal,ventas_realizadas,ingresos_generados,ticket_promedio,comision_total,clientes_atendidos
48.0,hernan dominguez,2,sucursal el poblado,4,247788.0,82596.0,10440.15,4
45.0,felipe ospina,7,sucursal oriente,3,247740.0,82580.0,6110.25,3
25.0,angela munioz,14,sucursal norte,3,246283.0,82094.33333333333,6897.24,3
86.0,alvaro espana,20,sucursal aeropuerto,6,245820.0,40970.0,8371.32,6
45.0,felipe ospina,7,sucursal industrial,5,245553.0,49110.6,6775.51,5
4.0,patricia dominguez,13,sucursal oriente,3,244523.0,81507.66666666667,4500.6,3
48.0,hernan dominguez,2,sucursal occidente,2,244318.0,122159.0,2776.0699999999997,2
80.0,valentina ninez,25,sucursal oriente,4,244009.0,61002.25,4869.51,4
72.0,sebastian alvarez,1,sucursal autopista,3,243900.0,81300.0,5513.950000000001,3
1.0,natalia niniez,17,sucursal sur,4,243875.0,60968.75,4764.07,4
41.0,diego niniez,1,sucursal autopista,2,241321.0,120660.5,6737.87,2
7.0,alejandro penia,1,sucursal aeropuerto,4,240802.0,60200.5,9835.45,4
5.0,benjamin sanchez,14,sucursal aeropuerto,3,240591.0,80197.0,5201.3,3
39.0,daniela moreno,11,sucursal aeropuerto,2,240492.0,120246.0,1419.51,2
33.0,alvaro fernandez,9,sucursal autopista,3,240125.0,80041.66666666667,6342.14,3
100.0,mauricio fernandez,16,sucursal norte,2,239774.0,119887.0,4000.76,2
39.0,daniela moreno,11,sucursal norte,3,238047.0,79349.0,5636.75,3
12.0,alejandro herrera,0,sucursal aeropuerto,4,236510.0,59127.5,4762.65,4
57.0,veronica cruz,0,sucursal sur,3,235462.0,78487.33333333333,6109.629999999999,3
97.0,benjamin garcia,16,sucursal aeropuerto,4,234452.0,58613.0,7204.33,4
56.0,diego garcia,4,sucursal el poblado,4,233762.0,58440.5,3370.12,4
50.0,paola herrera,9,sucursal carrera 7,2,231792.0,115896.0,4269.82,2
72.0,sebastian alvarez,1,sucursal calle 80,2,231585.0,115792.5,4120.76,2
41.0,diego niniez,1,sucursal occidente,3,230825.0,115412.5,2548.09,3
21.0,laura rios,24,sucursal occidente,2,230758.0,115379.0,5258.07,2
97.0,benjamin garcia,16,sucursal autopista,3,228156.0,76052.0,8173.1900000000005,3
91.0,claudia castano,0,sucursal norte,3,227851.0,75950.33333333333,3219.37,3
87.0,julian garcia,11,sucursal el poblado,4,225166.0,56291.5,10955.150000000001,4
90.0,daniela pena,6,sucursal oriente,4,225037.0,56259.25,7487.11,4
39.0,daniela moreno,11,sucursal carrera 7,3,224842.0,74947.33333333333,5838.29,3
84.0,julian castano,14,sucursal el poblado,2,224129.0,112064.5,3075.58,2
45.0,felipe ospina,7,sucursal autopista,2,224109.0,112054.5,3773.05,2
56.0,diego garcia,4,sucursal oriente,2,222767.0,111383.5,5238.75,2
36.0,julian ramirez,11,sucursal industrial,2,222461.0,111230.5,5303.16,2
88.0,veronica castano,12,sucursal el poblado,4,221854.0,55463.5,9844.81,4
12.0,alejandro herrera,0,sucursal oriente,4,221325.0,55331.25,7002.46,4
33.0,alvaro fernandez,9,sucursal oriente,4,221161.0,55290.25,5705.76,4
75.0,mauricio pena,1,sucursal sur,4,220433.0,55108.25,6113.55,4
87.0,julian garcia,11,sucursal aeropuerto,3,218755.0,72918.33333333333,3339.23,3
71.0,daniela munioz,7,sucursal industrial,3,218332.0,72777.33333333333,4485.2,3
52.0,diego martinez,0,sucursal el poblado,3,216842.0,72280.66666666667,8165.570000000001,3
9.0,diego garcia,7,sucursal autopista,2,216759.0,108379.5,4005.62,2
84.0,julian castano,14,sucursal sur,3,216620.0,72206.66666666667,5078.55,3
79.0,angela gonzalez,24,sucursal oriente,5,216334.0,43266.8,7740.7,5
56.0,diego garcia,4,sucursal norte,3,216171.0,72057.0,3758.8399999999997,3
29.0,maria perez,0,sucursal occidente,2,215730.0,107865.0,3662.16,2
80.0,valentina ninez,25,sucursal industrial,3,215296.0,71765.33333333333,6512.76,3
47.0,monica gonzalez,17,sucursal calle 80,2,214946.0,107473.0,4009.16,2
84.0,julian castano,14,sucursal oriente,3,214797.0,71599.0,6412.95,3
80.0,valentina ninez,25,sucursal autopista,2,212976.0,106488.0,5778.29,2
77.0,monica moreno,0,sucursal aeropuerto,3,212935.0,70978.33333333333,9549.78,3
72.0,sebastian alvarez,1,sucursal aeropuerto,2,212645.0,106322.5,1374.05,2
100.0,mauricio fernandez,16,sucursal industrial,3,212417.0,70805.66666666667,5202.45,3
70.0,julian lopez,9,sucursal oriente,2,211920.0,105960.0,5170.0199999999995,2
56.0,diego garcia,4,sucursal aeropuerto,5,211632.0,42326.4,8180.1900000000005,5
71.0,daniela munioz,7,sucursal norte,3,211514.0,70504.66666666667,6034.86,3
93.0,raul ramirez,0,sucursal oriente,2,211208.0,105604.0,1593.33,2
82.0,laura cifuentes,22,sucursal el poblado,3,210651.0,70217.0,5637.17,3
67.0,jesus dominguez,11,sucursal aeropuerto,4,210594.0,52648.5,8956.18,4
95.0,laura fernandez,14,sucursal autopista,4,210101.0,52525.25,5635.99,4
58.0,diego vargas,9,sucursal occidente,4,209193.0,52298.25,9901.52,4
92.0,hernan herrera,13,sucursal el poblado,2,208798.0,104399.0,5788.469999999999,2
92.0,hernan herrera,13,sucursal sur,3,208737.0,69579.0,4544.17,3
78.0,monica cifuentes,7,sucursal oriente,2,208196.0,104098.0,4769.07,2
24.0,valentina moreno,2,sucursal el poblado,2,207939.0,103969.5,4439.030000000001,2
47.0,monica gonzalez,17,sucursal norte,5,207267.0,41453.4,7012.889999999999,5
17.0,julian espania,9,sucursal industrial,4,207025.0,51756.25,4266.63,4
59.0,hernan cifuentes,13,sucursal el poblado,3,206227.0,68742.33333333333,1605.9499999999998,3
56.0,diego garcia,4,sucursal industrial,3,205607.0,68535.66666666667,2642.88,3
98.0,veronica dominguez,3,sucursal industrial,3,204053.0,68017.66666666667,3180.17,3
10.0,raul martinez,0,sucursal industrial,5,203741.0,40748.2,7400.54,5
49.0,camilo ninez,1,sucursal aeropuerto,3,202540.0,67513.33333333333,4531.17,3
6.0,patricia dominguez,22,sucursal el poblado,3,202343.0,67447.66666666667,3599.63,3
99.0,hernan martinez,8,sucursal oriente,3,201782.0,67260.66666666667,3695.09,3
30.0,raul lopez,10,sucursal aeropuerto,4,201193.0,50298.25,8152.48,4
57.0,veronica cruz,0,sucursal aeropuerto,2,200423.0,100211.5,3510.53,2
17.0,julian espania,9,sucursal el poblado,3,199778.0,66592.66666666667,2885.77,3
62.0,mauricio herrera,19,sucursal aeropuerto,3,199216.0,66405.33333333333,6434.540000000001,3
55.0,laura fernandez,3,sucursal norte,3,198390.0,66130.0,2910.3199999999997,3
55.0,laura fernandez,3,sucursal aeropuerto,3,198156.0,66052.0,3950.9,3
75.0,mauricio pena,1,sucursal autopista,2,198023.0,99011.5,4295.110000000001,2
24.0,valentina moreno,2,sucursal calle 80,2,197893.0,98946.5,2644.03,2
65.0,maria ninez,4,sucursal sur,2,196528.0,98264.0,3850.34,2
61.0,sofia munioz,18,sucursal autopista,3,196252.0,65417.333333333336,4945.26,3
17.0,julian espania,9,sucursal autopista,2,195799.0,97899.5,5388.5,2
37.0,veronica martinez,18,sucursal calle 80,2,195682.0,97841.0,4791.83,2
89.0,benjamin dominguez,25,sucursal industrial,3,195293.0,65097.666666666664,5976.49,3
68.0,jose cardenas,0,sucursal calle 80,3,195140.0,65046.666666666664,7587.77,3
10.0,raul martinez,0,sucursal el poblado,6,192530.0,32088.333333333332,6889.0,6
74.0,hernan alvarez,11,sucursal industrial,2,191576.0,95788.0,4984.34,2
74.0,hernan alvarez,11,sucursal norte,2,191283.0,95641.5,2744.6800000000003,2
27.0,benjamin espana,9,sucursal aeropuerto,4,191164.0,63721.333333333336,7463.67,4
69.0,carolina garcia,1,sucursal industrial,2,190967.0,95483.5,2248.4,2
32.0,jose herrera,22,sucursal autopista,4,190923.0,47730.75,7677.76,4
66.0,jesus lopez,0,sucursal el poblado,2,189941.0,94970.5,5348.28,2
29.0,maria perez,0,sucursal calle 80,2,189415.0,94707.5,4863.610000000001,2
35.0,alejandro lopez,23,sucursal oriente,2,188111.0,94055.5,4732.6900000000005,2
94.0,carolina ospina,10,sucursal centro,2,187816.0,93908.0,2593.24,2
40.0,valentina rodriguez,9,sucursal aeropuerto,3,187732.0,62577.333333333336,3467.94,3
96.0,raul perez,8,sucursal occidente,3,187437.0,62479.0,3697.09,3
14.0,diego dominguez,15,sucursal carrera 7,3,186904.0,62301.333333333336,4462.69,3
9.0,diego garcia,7,sucursal aeropuerto,2,186881.0,93440.5,1909.13,2
40.0,valentina rodriguez,9,sucursal principal,2,186850.0,93425.0,5842.14,2
81.0,alvaro martinez,23,sucursal aeropuerto,4,185656.0,46414.0,5876.54,4
97.0,benjamin garcia,16,sucursal carrera 7,2,185328.0,92664.0,2071.24,2
22.0,benjamin rios,14,sucursal carrera 7,2,184666.0,92333.0,1372.47,2
25.0,angela munioz,14,sucursal sur,4,184526.0,46131.5,3359.54,4
83.0,felipe rodriguez,3,sucursal autopista,4,183440.0,45860.0,6934.54,4
96.0,raul perez,8,sucursal aeropuerto,3,182916.0,60972.0,6300.9800000000005,3
75.0,mauricio pena,1,sucursal norte,2,182060.0,91030.0,5689.52,2
75.0,mauricio pena,1,sucursal oriente,2,181786.0,90893.0,5195.09,2
85.0,jose munioz,17,sucursal aeropuerto,3,181653.0,60551.0,4732.53,3
97.0,benjamin garcia,16,sucursal industrial,2,181124.0,90562.0,1706.48,2
85.0,jose munioz,17,sucursal industrial,2,181047.0,90523.5,3748.1800000000003,2
4.0,patricia dominguez,13,sucursal occidente,2,180859.0,90429.5,2548.87,2
11.0,alejandro fernandez,0,sucursal carrera 7,2,180290.0,90145.0,4693.5,2
89.0,benjamin dominguez,25,sucursal aeropuerto,5,180231.0,36046.2,6901.14,5
8.0,paola dominguez,0,sucursal aeropuerto,3,179083.0,59694.333333333336,2708.29,3
41.0,diego niniez,1,sucursal carrera 7,2,178912.0,89456.0,2751.5699999999997,2
51.0,claudia gutierrez,24,sucursal sur,3,177825.0,59275.0,2041.95,3
78.0,monica cifuentes,7,sucursal aeropuerto,5,177536.0,35507.2,2099.33,5
40.0,valentina rodriguez,9,sucursal norte,3,176942.0,58980.666666666664,1509.32,3
12.0,alejandro herrera,0,sucursal sur,2,176855.0,88427.5,2700.79,2
7.0,alejandro penia,1,sucursal el poblado,3,176641.0,58880.333333333336,4683.15,3
96.0,raul perez,8,sucursal norte,2,175400.0,87700.0,5320.14,2
15.0,sebastian rodriguez,1,sucursal occidente,3,174646.0,58215.333333333336,2805.87,3
65.0,maria ninez,4,sucursal oriente,2,174099.0,87049.5,1188.76,2
62.0,mauricio herrera,19,sucursal industrial,3,173934.0,57978.0,3292.0600000000004,3
71.0,daniela munioz,7,sucursal autopista,2,173610.0,86805.0,2563.08,2
29.0,maria perez,0,sucursal aeropuerto,3,173220.0,57740.0,2651.4700000000003,3
63.0,ricardo penia,4,sucursal sur,2,173208.0,86604.0,2383.33,2
100.0,mauricio fernandez,16,sucursal carrera 7,2,172149.0,86074.5,3415.64,2
85.0,jose munioz,17,sucursal sur,2,172127.0,86063.5,2849.95,2
11.0,alejandro fernandez,0,sucursal industrial,3,169576.0,56525.333333333336,4970.91,3
53.0,angela rodriguez,20,sucursal aeropuerto,4,169316.0,42329.0,3315.19,4
34.0,hernan moreno,0,sucursal calle 80,2,169214.0,84607.0,2818.3,2
29.0,maria perez,0,sucursal industrial,4,168618.0,42154.5,6771.75,4
94.0,carolina ospina,10,sucursal oriente,5,168549.0,33709.8,7650.51,5
27.0,benjamin espana,9,sucursal autopista,3,168065.0,56021.666666666664,3354.6,3
25.0,angela munioz,14,sucursal aeropuerto,6,166415.0,33283.0,14886.27,6
42.0,julian alvarez,9,sucursal calle 80,2,166057.0,83028.5,2570.34,2
64.0,jesus ramirez,2,sucursal autopista,3,165556.0,55185.333333333336,5931.8099999999995,3
2.0,patricia ospina,19,sucursal oriente,2,165300.0,82650.0,4259.24,2
36.0,julian ramirez,11,sucursal autopista,3,163958.0,54652.666666666664,4160.71,3
46.0,jesus garcia,12,sucursal industrial,3,163111.0,54370.333333333336,3803.67,3
31.0,valentina rios,18,sucursal centro,2,163073.0,81536.5,3662.56,2
64.0,jesus ramirez,2,sucursal aeropuerto,2,162935.0,81467.5,4602.0,2
48.0,hernan dominguez,2,sucursal norte,3,162828.0,54276.0,1420.27,3
6.0,patricia dominguez,22,sucursal aeropuerto,4,162826.0,40706.5,6628.79,4
65.0,maria ninez,4,sucursal principal,2,161761.0,80880.5,3690.4700000000003,2
94.0,carolina ospina,10,sucursal sur,1,161571.0,161571.0,3090.04,1
11.0,alejandro fernandez,0,sucursal oriente,1,161347.0,161347.0,2071.52,1
73.0,natalia rios,7,sucursal autopista,1,160857.0,160857.0,2720.52,1
37.0,veronica martinez,18,sucursal sur,2,160533.0,80266.5,3268.8999999999996,2
80.0,valentina ninez,25,sucursal calle 80,2,159764.0,79882.0,8069.75,2
27.0,benjamin espana,9,sucursal occidente,2,159721.0,79860.5,1808.15,2
52.0,diego martinez,0,sucursal aeropuerto,3,159687.0,53229.0,2619.3199999999997,3
20.0,alvaro munioz,4,sucursal oriente,3,159637.0,53212.333333333336,5361.370000000001,3
70.0,julian lopez,9,sucursal industrial,3,159462.0,53154.0,3931.92,3
61.0,sofia munioz,18,sucursal industrial,2,158567.0,79283.5,3232.62,2
54.0,paola dominguez,14,sucursal aeropuerto,4,158436.0,39609.0,1489.29,4
54.0,paola dominguez,14,sucursal industrial,5,158383.0,39595.75,8444.65,5
18.0,mauricio garcia,22,sucursal industrial,2,158192.0,79096.0,3908.59,2
33.0,alvaro fernandez,9,sucursal el poblado,3,158174.0,52724.666666666664,2811.88,3
5.0,benjamin sanchez,14,sucursal calle 80,2,157840.0,78920.0,3582.46,2
83.0,felipe rodriguez,3,sucursal industrial,1,157478.0,157478.0,2125.21,1
10.0,raul martinez,0,sucursal autopista,3,157350.0,52450.0,6199.74,3
55.0,laura fernandez,3,sucursal autopista,3,157272.0,78636.0,8308.869999999999,3
82.0,laura cifuentes,22,sucursal autopista,2,156861.0,78430.5,3700.9100000000003,2
63.0,ricardo penia,4,sucursal carrera 7,2,155593.0,77796.5,1821.0,2
74.0,hernan alvarez,11,sucursal oriente,2,155532.0,77766.0,3396.54,2
50.0,paola herrera,9,sucursal oriente,2,155065.0,77532.5,1134.91,2
77.0,monica moreno,0,sucursal el poblado,3,154066.0,51355.333333333336,1529.68,3
5.0,benjamin sanchez,14,sucursal oriente,1,153681.0,153681.0,2397.07,1
6.0,patricia dominguez,22,sucursal sur,2,153517.0,76758.5,4398.5,2
29.0,maria perez,0,sucursal norte,2,153455.0,76727.5,2757.0,2
100.0,mauricio fernandez,16,sucursal centro,2,153437.0,76718.5,2697.65,2
36.0,julian ramirez,11,sucursal el poblado,6,153353.0,30670.6,6192.67,6
27.0,benjamin espana,9,sucursal carrera 7,3,152850.0,50950.0,3162.1400000000003,3
43.0,patricia alvarez,15,sucursal sur,2,152751.0,76375.5,4583.98,2
37.0,veronica martinez,18,sucursal autopista,2,151911.0,75955.5,4163.56,2
52.0,diego martinez,0,sucursal autopista,2,151861.0,75930.5,1255.74,2
94.0,carolina ospina,10,sucursal carrera 7,1,151181.0,151181.0,3934.52,1
12.0,alejandro herrera,0,sucursal el poblado,4,150990.0,37747.5,6414.81,4
87.0,julian garcia,11,sucursal industrial,2,150771.0,75385.5,2857.73,2
64.0,jesus ramirez,2,sucursal el poblado,2,150737.0,75368.5,3989.72,2
61.0,sofia munioz,18,sucursal oriente,5,150611.0,37652.75,4720.11,5
13.0,andres espania,19,sucursal aeropuerto,2,150145.0,75072.5,3804.1400000000003,2
70.0,julian lopez,9,sucursal el poblado,3,149826.0,49942.0,3752.57,3
67.0,jesus dominguez,11,sucursal carrera 7,2,149357.0,74678.5,1287.55,2
79.0,angela gonzalez,24,sucursal principal,1,148811.0,148811.0,3008.55,1
34.0,hernan moreno,0,sucursal aeropuerto,2,148810.0,74405.0,1703.31,2
17.0,julian espania,9,sucursal occidente,2,148560.0,74280.0,,2
24.0,valentina moreno,2,sucursal industrial,2,148326.0,74163.0,,2
4.0,patricia dominguez,13,sucursal el poblado,1,148146.0,148146.0,2215.97,1
5.0,benjamin sanchez,14,sucursal norte,1,147611.0,147611.0,,1
100.0,mauricio fernandez,16,sucursal aeropuerto,6,147458.0,24576.333333333332,6823.79,6
22.0,benjamin rios,14,sucursal el poblado,1,146662.0,146662.0,2489.3,1
42.0,julian alvarez,9,sucursal occidente,3,146307.0,48769.0,3342.76,3
38.0,valentina alvarez,9,sucursal autopista,3,146208.0,48736.0,2790.85,3
69.0,carolina garcia,1,sucursal sur,2,145503.0,72751.5,3662.5699999999997,2
82.0,laura cifuentes,22,sucursal aeropuerto,1,145354.0,145354.0,2561.97,1
47.0,monica gonzalez,17,sucursal industrial,2,145139.0,72569.5,2539.49,2
58.0,diego vargas,9,sucursal autopista,4,145102.0,48367.333333333336,5543.4,4
